"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AC008937.3",-0.202649491162089,0.573499135796008,-4.95570323639364,1.18498310117956e-06,1.68249661178414e-05,3.75539880424347
"AC084781.1",-0.202856331157349,0.438407341395428,-4.28343931518501,2.45450761828505e-05,0.000249620467541496,0.843345668938998
"MIR4290HG",-0.202962283194416,0.23367359968436,-3.60128770326012,0.000368343616268681,0.00267687340931893,-1.72305001624112
"AC005962.1",-0.202977867128431,0.396555202550783,-4.527488555534,8.50703968389552e-06,9.75651113746767e-05,1.85766438299174
"AC010247.1",-0.202998391623619,0.207951583140808,-6.31762068862225,9.16196921689805e-10,2.47872378717424e-08,10.7286953301131
"AL357054.4",-0.203666287361429,0.366364084267386,-5.15620107673718,4.48821772927168e-07,6.93230482210106e-06,4.69428920006305
"AC040168.1",-0.20392812100317,0.161897753680516,-7.70420775540861,1.77053514836879e-13,9.0851593844261e-12,19.1340974959085
"AL137026.3",-0.204076481729019,0.102610064078937,-10.3297481701813,1.05158185471376e-21,1.46717395630394e-19,37.8877883935005
"AC106793.1",-0.204300072262468,0.238489010360449,-7.1774517108761,5.22830977731656e-12,2.10654715180569e-10,15.7994391708329
"AC145124.1",-0.204361697982582,0.388084876408889,-4.51610890085285,8.94722137665401e-06,0.000101646696689551,1.80926925039166
"AL021155.4",-0.204710327659297,0.325960052635913,-7.73822378773734,1.41518327241554e-13,7.39663281886042e-12,19.3550235881847
"AC109347.1",-0.20673090083191,0.642476380841137,-4.78828570223751,2.60426702385549e-06,3.40642756298915e-05,2.99581655555874
"AC107294.1",-0.206818387190963,0.181865681435537,-5.69884914195459,2.79589817537141e-08,5.61908964245479e-07,7.39051766461198
"AC131011.1",-0.206936938866408,0.886714600915221,-2.59206172238518,0.00998973781877331,0.0433224325493144,-4.75951185055278
"TTC28-AS1",-0.207091564262852,1.41507483277211,-4.17282878541288,3.90648278715337e-05,0.000379891949382046,0.400063394355987
"AP003471.1",-0.208491579711212,0.349301047332386,-4.69391315673249,4.02117300937872e-06,5.00630108734008e-05,2.57757048752366
"AC018926.1",-0.208695856354909,0.521722794530027,-3.98633229764933,8.36422188054185e-05,0.00074830309373242,-0.323782094878055
"AC010737.1",-0.208828717534248,0.230148858992729,-4.03114238882713,6.98381225128498e-05,0.000640069046830581,-0.152578511400891
"AL451085.1",-0.209118952684198,0.661826923010202,-2.895345362904,0.00405505404823,0.0207824597578078,-3.94523929511305
"AC093627.4",-0.20943534185634,0.535486736536165,-3.09799321207537,0.00212582832265682,0.0122151918798817,-3.35366723696821
"AC046168.2",-0.20947441889572,0.396063060703695,-2.91309838516709,0.00383731964249197,0.0199021905390321,-3.89492601235485
"MMADHC-DT",-0.209477937912368,0.21878840891778,-7.82996799419306,7.70957789244325e-14,4.21414936691057e-12,19.9541553439599
"AL359834.1",-0.209700111796698,0.570362984639773,-2.5792765164929,0.0103589569891832,0.0445553915646855,-4.79194905832966
"ZBTB44-DT",-0.209714449880142,0.461427628555893,-5.60396886416477,4.61272493521565e-08,8.84909344958075e-07,6.90310220257682
"UBA6-AS1",-0.210049983943253,0.976183634903602,-4.84223564114008,2.02533859814178e-06,2.71794643989106e-05,3.23814162413945
"LINC02520",-0.210347417755161,0.328716458366884,-3.65515949014075,0.000301544358193522,0.00225450480736184,-1.5350934923168
"AC129507.4",-0.210351951141711,0.225944524613599,-5.18569923030864,3.88097353925586e-07,6.12323320464649e-06,4.83507696963032
"AC008154.1",-0.210557191876656,0.214311505109337,-3.65617578491845,0.000300401301977618,0.00224794981382365,-1.53152305199122
"AC024909.1",-0.210746096728465,0.611189954271431,-4.81276851667283,2.32410177505779e-06,3.08212774285354e-05,3.10549532148198
"AC005034.4",-0.211066780849093,0.536712711202465,-3.25219085278425,0.00127073977568266,0.00791902137064404,-2.87835849744285
"AC112187.3",-0.211274545554743,0.369399885335179,-3.89409828648095,0.000120624950985145,0.00102796083923838,-0.670727971796212
"AC006033.2",-0.211635949840396,0.313864137085489,-5.37639059952667,1.49310715000972e-07,2.55386371899331e-06,5.76140404913695
"AC011899.2",-0.212117713585259,0.279396308128673,-4.70843069256933,3.7629061187542e-06,4.72307666147274e-05,2.64144089049898
"AC092747.1",-0.212382126291318,0.146452436020778,-6.33500857559742,8.29180826603667e-10,2.27613507556473e-08,10.8263862758788
"AL355073.2",-0.213697701562919,0.118136928118901,-7.7747373115483,1.11190912850697e-13,5.88440435970364e-12,19.5929032072851
"AC087273.1",-0.21407219867656,0.136694485305436,-5.79462682333184,1.67582653143143e-08,3.48844679452841e-07,7.8892635516921
"AC100849.1",-0.214173339941446,0.106872977202424,-11.0299416332611,4.21275360103642e-24,8.08178480598827e-22,43.3714686595645
"AC138207.4",-0.214849425670678,0.65461993504016,-3.87659522038393,0.000129203294325679,0.00108788529416764,-0.735736177015088
"AP000919.3",-0.214907368757197,0.347102098384067,-4.84521210608881,1.99731032413864e-06,2.68246562387498e-05,3.25157891473187
"AC138207.9",-0.214911723108398,0.41164438583106,-4.16023383216889,4.11621188874963e-05,0.000398908663064703,0.350244628471396
"AC019193.2",-0.215155194200193,0.449204751395162,-4.52303054366106,8.67694595330295e-06,9.924403901332e-05,1.83869273199232
"LINC01852",-0.215441851838619,0.525117829448424,-3.7812389013232,0.000187032020165536,0.00149501636573607,-1.08521963930648
"DOCK9-AS1",-0.215957687056176,0.25758282005362,-4.94740650191269,1.23275585093694e-06,1.74153843309769e-05,3.71722970168794
"C6orf99",-0.216093670951487,0.231124748082025,-4.37971448759723,1.62503008189385e-05,0.000173429459782746,1.23755744734061
"AC243960.3",-0.216586939573565,0.215572578451466,-4.72650354758706,3.46365927517716e-06,4.40312469002566e-05,2.72119192290774
"AC007218.3",-0.216925437182428,0.19553694871913,-4.13497533747607,4.5696051902234e-05,0.000436582200460393,0.250742026710629
"LINC02447",-0.217145755424505,0.415876807295864,-5.72356654502934,2.45144665818087e-08,4.95039742624515e-07,7.51858567777217
"AL121892.1",-0.217191243855472,0.0548702878361507,-14.5400669432382,6.43300551036544e-37,4.52508329274955e-34,72.7557064441125
"AC005034.5",-0.217477823593144,0.851014468853878,-3.09814725395578,0.00212475702008674,0.0122131930585987,-3.35320322090878
"THAP7-AS1",-0.219157692370943,1.13301692932111,-3.27704079707007,0.00116743425154509,0.00735396456514337,-2.79973935451726
"ZNF674-AS1",-0.219701772786496,1.58504460172918,-3.55483158420812,0.000436874810664381,0.00310801540397644,-1.88307099014231
"AC005280.2",-0.219931191181493,0.168272723996098,-7.96679430279201,3.08988136729104e-14,1.83673863530307e-12,20.856457767361
"AC084064.1",-0.219960928936217,0.136141439184181,-6.31677776960606,9.20635277870753e-10,2.48674636176225e-08,10.7239648006191
"AC108047.1",-0.219973110843114,0.878669228290799,-4.00127086434345,7.87752192164568e-05,0.000710787413582162,-0.266898896935696
"AC023137.1",-0.22070849639142,0.466273704885146,-3.13489594636866,0.00188293900399527,0.0110604649497036,-3.24188676851165
"LINC01726",-0.221128337674144,0.116663443892464,-5.54666224381427,6.22212242984972e-08,1.1594025481316e-06,6.61194673676095
"AC093849.2",-0.221443454783235,0.486360128342735,-3.18018716903228,0.00161989632749382,0.00971477435195403,-3.10299959568427
"AC021016.1",-0.221927430225077,1.03812250858843,-3.97819251236755,8.64130013747193e-05,0.00077023457719536,-0.354695983524513
"AC009506.1",-0.222213349045627,1.33819452017017,-3.68765172276277,0.000266953162142754,0.00202821929941223,-1.42049135326179
"AL109811.2",-0.223470867927792,1.22303088917742,-3.94209538751069,9.97847587040766e-05,0.000873284757098093,-0.491100048925726
"AC010319.3",-0.225899753125232,0.766545821100543,-2.76289004514558,0.00606974192030284,0.0291023524846784,-4.31140751635442
"AC020916.1",-0.226106822572333,0.556560208077962,-3.41091581070555,0.000732811210641531,0.00488020467773188,-2.36660638242945
"AC090617.5",-0.226129436415031,0.446104731057678,-4.57224939794545,6.96903332378696e-06,8.14759145236645e-05,2.04905677310411
"TMEM26-AS1",-0.226522243698129,0.0881069285377892,-11.5831806351299,4.82791028614793e-26,1.08673041934333e-23,47.8148326914769
"LINC00337",-0.226598867948391,0.629288723849543,-3.48434701691839,0.000564037318169643,0.00387864684535231,-2.12219768644437
"AL356317.1",-0.226666685427237,0.269650840109941,-4.54726914445686,7.79093375942014e-06,9.01484192779512e-05,1.94204074377508
"AL133215.3",-0.226803271174778,0.534547291964906,-3.49727558597577,0.000538382268397523,0.00372651474173308,-2.07866743254571
"LINC00310",-0.226856931598826,0.195237990123355,-9.64874099791994,1.90993130843142e-19,2.20845618828351e-17,32.7259562636038
"AC092756.1",-0.227223187803762,0.190134922118726,-6.24437459294147,1.39187742947665e-09,3.61502688683459e-08,10.3194577400577
"AC027097.2",-0.227354145063676,0.456163034116211,-7.30806448288549,2.2924289167484e-12,9.82253425699151e-11,16.6108323765579
