"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"PRC1-AS1",0.0510785506027988,0.0740541518472812,4.68319030593441,6.25805542233378e-06,6.42240070758899e-05,2.27372531640029
"AC073611.1",0.0509946718103177,0.1238945683562,4.16076656205987,5.31284142278416e-05,0.000424876309329427,0.218711788292508
"LINC02196",0.0506397647233603,0.0372759530592104,3.12956763567426,0.00210287688737958,0.0105281042742414,-3.24924906450884
"AC139491.8",0.0505719388332217,0.0460059010578278,3.54875709615195,0.000516600238957517,0.00314505778365698,-1.93918431654718
"LINC01267",0.0505163029011401,0.0375554363752175,3.70852729317768,0.000292551045866553,0.00190395017591332,-1.403156868117
"LINC02394",0.0501849561689176,0.0372359724472437,2.74585658673539,0.00677106084800602,0.0286130285947528,-4.3210176453161
"AC009899.1",0.0500922096901725,0.0414258014887409,3.12977381898852,0.00210149271894758,0.0105268686999673,-3.24863985963675
"AL354993.1",0.0498164438080344,0.0990750612842861,3.10545154437944,0.00227072682509663,0.0112847837095323,-3.32026104193548
"AC090337.2",0.049665899121604,0.0794590827885224,3.1012726359655,0.00230104292123878,0.0114155346673583,-3.33251711552033
"AL359552.1",0.0496299853620895,0.0409758138927112,3.45434286035337,0.000716720927661792,0.00418674141895722,-2.24655889637881
"AL359551.1",0.0495395609796818,0.0402161863545009,2.5185475694299,0.0128287752295639,0.0483967337263683,-4.89613412517642
"LINC01829",0.0495348687868873,0.0705256764273672,2.53059935719261,0.0124140202769837,0.0471163422473108,-4.86678278991049
"AC138028.4",0.0494080826863315,0.109616260877648,2.64563178761379,0.0090196022486245,0.0363063722368333,-4.58017719173051
"WDR7-OT1",0.0492257526972794,0.0742149658099464,2.53262866061761,0.0123453751611913,0.046919095783708,-4.86182789633014
"AC092844.1",0.0491648028067498,0.0564474705018436,3.54470889757043,0.000523972953470815,0.0031853480016184,-1.95250775044548
"IPO9-AS1",0.0488596089078158,0.107366990714036,2.56256691999677,0.0113713833631411,0.0439720414883847,-4.78830512600258
"AC090826.1",0.0485944548595236,0.0599876217615808,3.25896460917377,0.00138239869863994,0.00736901005065974,-2.86003383183373
"AC016751.1",0.0482313632252824,0.0323749787982913,2.85653183907021,0.00488885659569559,0.0217025234368596,-4.02473120005411
"LINC01893",0.0481972582325304,0.0402022478658935,2.71224702343028,0.00746097675468933,0.0310160575160466,-4.40889890437818
"GORAB-AS1",0.0479137444984244,0.146809149036228,2.5529059504911,0.0116778826844554,0.0449386859993108,-4.81211725372299
"AL050309.1",0.0477396642186142,0.1016942950403,2.56515795072463,0.0112904176320366,0.0437267333021433,-4.78190479819582
"AL031985.4",0.0475388055245369,0.0492897739545579,3.23144951838299,0.00151295734586464,0.00797930206588158,-2.94394728234347
"AC004817.2",0.0474669807111741,0.0370787869875736,3.4171695924723,0.000813889436650031,0.00468624879588193,-2.36564150225032
"AC091153.2",0.0474469739816035,0.0415916885315973,3.02277998611352,0.00294474065112462,0.0141030104034853,-3.56001763726731
"AP003717.1",0.0468347470619949,0.0470560165979537,2.79225887164452,0.00591361119486575,0.0255133105524466,-4.1980792604389
"LINC01359",0.046821250933534,0.128744068663565,2.85771321992345,0.00487164090780736,0.021652668171155,-4.0215117852769
"AC119677.1",0.0467274882575174,0.044631835602841,2.97556119708653,0.00340808735992951,0.0159510204630801,-3.69438689456407
"AC243772.2",0.0466647984644006,0.0809603627511674,2.77106573598223,0.00629216325682704,0.0269163544627472,-4.25445920350097
"AL049830.3",0.0466448712962015,0.0483833714479021,4.14271336817012,5.70238515174844e-05,0.000453664779132032,0.151092618358744
