"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AL031055.1",-1.02351527917432,1.72541199811491,-9.87369893135462,4.87600806061654e-18,3.8109614851541e-16,29.7623570746504
"AC004540.2",-1.02625490099121,0.676953714879796,-11.0567366415828,3.5452796676427e-21,4.21488812317916e-19,36.9595749859197
"LINC01127",-1.03212615182093,1.89593777942961,-7.28799670709978,1.65085725759962e-11,4.97674503978513e-10,14.8495730643566
"NCOA7-AS1",-1.03294192857076,0.47471339804981,-13.4692126822936,1.23095038026851e-27,3.40670562617918e-25,51.8028659235474
"AGAP1-IT1",-1.0376274282438,1.95491375966142,-5.86973327571954,2.6826652613336e-08,4.47517341322469e-07,7.57751536743575
"HHIP-AS1",-1.0505858227538,0.605075944939245,-19.2037724096121,2.53885321821431e-42,2.8573946686596e-39,85.61347076365
"LINC01863",-1.05831064782732,0.662662904085775,-9.88277466536337,4.61536483542535e-18,3.62402740240236e-16,29.8170190080036
"AC007221.1",-1.06457813482339,1.05182273360616,-8.63419969722024,7.88202510815034e-15,4.00796228541548e-13,22.420722015783
"AC103740.1",-1.07030872152547,1.11543180419504,-10.6058565232463,5.64253973102975e-20,5.95358473370276e-18,34.2019791631859
"LINC01370",-1.07244196326388,2.04466197370069,-4.37383604520291,2.26789301054506e-05,0.000201933385042308,1.03420707641237
"AC097639.1",-1.07682980093935,3.03510531655169,-8.18991682173135,1.03668631820976e-13,4.46462714898396e-12,19.8657679044534
"BOK-AS1",-1.07903043644781,0.952154815226404,-10.4759638772024,1.24908842936516e-19,1.22599481770596e-17,33.4104218027291
"ELAVL4-AS1",-1.08015479153163,0.851035184231008,-8.17497167789863,1.12962854617381e-13,4.81575482740058e-12,19.7806905814877
"DBH-AS1",-1.08227720856364,3.42445114371865,-5.99526463633895,1.44355300199853e-08,2.53590653275121e-07,8.18433161721812
"AL157373.2",-1.08558864814711,1.48884508345445,-8.14364567607431,1.35211972636814e-13,5.72092361417215e-12,19.6025571300805
"AC091729.2",-1.0904714616676,0.641247375511108,-6.18059055292244,5.70512028894913e-09,1.09199365893468e-07,9.09448170782657
"LINC01558",-1.0957665440749,1.9389028725156,-8.20721717030816,9.38539497779791e-14,4.07311665848803e-12,19.964326751885
"AC008250.2",-1.09742443704573,1.02399271910499,-9.14843427517863,3.79266196599524e-16,2.2949003336893e-14,25.4332810509575
"CDC37L1-DT",-1.10337938903979,1.97226197086969,-10.7647232897091,2.13129229105735e-20,2.36713660905462e-18,35.1719785067943
"AL354707.1",-1.10710476225801,1.90537848457756,-7.92630406331187,4.67400797885915e-13,1.8015206095685e-11,18.3741203747786
"B4GALT1-AS1",-1.1081642269698,0.972859053489206,-20.0653550004952,2.16795680845982e-44,3.04995390336822e-41,90.3780160901261
"AC093001.2",-1.10846619586883,3.50732947179973,-4.32163786728063,2.80143244684686e-05,0.000241541279712302,0.831482061295551
"LINC01595",-1.11117928830695,2.19488530671304,-3.45555058114126,0.000713754515644084,0.00417808728609689,-2.24267157901546
