"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"HNF4A-AS1",-1.67695694658688,3.74541903869496,-7.14104355622997,6.56733178666398e-12,2.6025750052221e-10,15.5751282689135
"AC008780.1",-1.71819674739295,2.42447336217931,-9.93469957010014,2.19641594658799e-20,2.68694884132597e-18,34.8713126963878
"AL391095.2",-1.76544242703873,4.09130095303173,-7.77591784067358,1.10325905091196e-13,5.85698720047037e-12,19.6006067811342
"LINC00844",-1.78220439167601,1.86688113232225,-8.097142236798,1.28120718629973e-14,8.01086656263411e-13,21.7256259177515
"AC020978.4",-1.84134376790818,2.59662393302963,-9.84938827192654,4.20144962875188e-20,4.99499103046403e-18,34.2278234950388
"LINC01767",-1.84744774658387,2.64621677287725,-10.6618121731195,7.82930106869365e-23,1.28324524894841e-20,40.4675999117661
"AL021328.1",-1.86376636933094,1.00275399333026,-12.4912969815349,2.64390526964535e-29,8.42158655889675e-27,55.2880699478329
"LINC01348",-1.87340089478985,2.97419780414994,-7.61678048354852,3.13965256245514e-13,1.52748168758985e-11,18.5693227765281
"LINC01554",-1.90345236913643,3.46603019043951,-4.60555437687766,6.00194901701463e-06,7.13555657079162e-05,2.19253277924955
"LINC01831",-1.9329777470142,2.08133603274868,-8.32730608718702,2.6494044212986e-15,1.86363522668179e-13,23.2826515672806
"AL161668.4",-1.94704904451991,2.57184599059371,-10.6050991837386,1.22334405755035e-22,1.89472425500597e-20,40.0242594982646
"AC099508.2",-1.9658366288173,1.35459637112256,-13.1053519439025,1.48609285631346e-31,5.83446967448461e-29,60.447736403111
"AL035661.1",-2.06431546225836,2.26043784321922,-8.58991947601521,4.24624702615078e-16,3.30346277859344e-14,25.0928415559909
"LINC02428",-2.08118156402072,1.8512190743144,-11.6249786616186,3.4324936008437e-26,7.83072391478963e-24,48.1541352220637
"AC010872.2",-2.12244562213566,2.13118727861516,-12.0819506496814,8.00025955483073e-28,2.2141046197484e-25,51.894054954492
"AC087392.1",-2.1251379001633,1.23766033711828,-12.0286814572692,1.2432841833937e-27,3.38534251355685e-25,51.4553290408921
"AC007535.1",-2.16001876480365,1.41391737584505,-12.545502341418,1.67857974491261e-29,5.4495737026182e-27,55.7403744075426
"FAM99B",-2.1655424645731,2.05179305706941,-9.87725693002715,3.40028739325112e-20,4.07118097679897e-18,34.4377136960639
"LINC01018",-2.18125945567324,3.40529812398555,-7.30076924047631,2.4010999289499e-12,1.01847660805357e-10,16.5652390600746
"LINC02027",-2.24139925265798,1.04271801045368,-16.4125011878998,4.66137036282647e-44,7.15393222411241e-41,89.1541653820008
"AC016682.1",-2.24721388458648,1.06044826853876,-19.3331637200842,2.83271576635542e-55,1.19554768919031e-51,114.935054392257
"LINC01702",-2.27362964002726,3.21452841114376,-8.48869785763685,8.63451334595917e-16,6.44990505780897e-14,24.3909616717239
"AC008549.1",-2.30321210530389,3.52818264860967,-8.14696426377409,9.12983554938451e-15,5.860451853411e-13,22.0602745235677
"H19",-2.39278062688898,4.98075791494235,-6.86363286893631,3.63499697380854e-11,1.26267528625177e-09,13.8932182181976
"AC104809.1",-2.42123830349851,1.2383821556021,-11.6653509798765,2.46786196061319e-26,5.7071843313797e-24,48.4823212385364
"AC010280.2",-2.48240556165019,1.59884328662523,-14.7314375430202,1.21417647252938e-37,9.31714873147321e-35,74.4181962035213
"AC010547.2",-2.79579183004983,0.959825251416666,-16.2796708099188,1.5066678053342e-43,1.81682613497515e-40,87.9835551428097
"FAM99A",-2.9952845783038,3.04819259429799,-9.50793828363692,5.47383727285176e-19,6.00060524936905e-17,31.6819978753777
"AL360013.3",-3.79297804966903,2.07570644162322,-15.4101658022326,3.19162584952711e-40,2.83584355745877e-37,80.3433696036651
"LINC01093",-3.89874702908611,2.20653159117698,-17.0859622042406,1.20737486178153e-46,2.91184320237084e-43,95.0979606225641
