"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"AC048344.4",0.218162197553279,0.268573895543592,5.93110596206831,7.00719137627637e-09,1.46043709647281e-06,8.66580590327573
"SLC25A5-AS1",-0.21809330301508,1.14515152466307,-4.41637812274807,1.32565049952011e-05,0.000520456551927871,1.3624229115709
"AP000997.2",-0.217944150357526,0.38769876016321,-3.91152469632738,0.000109446382322671,0.00267778815416135,-0.647575932073106
"KLF3-AS1",-0.216945379291153,0.617558374801429,-4.17697732754448,3.7024654839545e-05,0.00115322919372915,0.38167640010421
"AC109809.1",-0.21681840369761,0.620639301602044,-3.93215781982395,0.00010081423629245,0.00251338885362001,-0.569792412162147
"AC024361.2",-0.216686054491498,0.956413705407796,-3.32996554362351,0.000957515684722735,0.0131971977108142,-2.6834184277679
"AL354741.1",0.216621810504658,0.188066676292403,2.77613537507963,0.00578552456122596,0.0475809682388416,-4.33486040197
"LINC01194",0.216128168471104,0.383318056055957,3.23749657700636,0.00131668920036891,0.0164410851188076,-2.97887919738972
"AC007881.4",-0.216083361266792,0.586021984582077,-4.21037522139243,3.21723572298397e-05,0.00103849662476894,0.515527960309599
"AC011462.4",0.215999518091094,1.10317764682907,3.22791676645374,0.00136029926888539,0.0168267023176686,-3.00904035695797
"LINC00540",0.215693144762911,0.180163907725732,4.29014137802252,2.29175881900779e-05,0.000796079678652048,0.839119804176281
"AJ003147.2",0.215103746094388,0.314982376273107,3.38436173164249,0.00079121256685599,0.0114360021863552,-2.50595332787629
"GABPB1-AS1",-0.214859086013788,1.1683399482183,-4.38011693863244,1.55344147406076e-05,0.000588008945405688,1.21070692582306
"AC114401.1",0.214564207880189,0.197082646156381,5.60097556322914,4.21131128642796e-08,5.92461309478973e-06,6.91859501053799
"CERNA1",-0.214066808703678,0.411797218859387,-3.70702252741726,0.000242381886587372,0.00490046827469224,-1.39809325426535
"AL355488.1",0.213692589829712,1.66888134914736,2.91194845609664,0.00381343867953838,0.035825526871434,-3.95628665781908
"AL731567.1",0.213376457602815,0.448905774161063,3.20671451510521,0.00146161672984895,0.0177263028974928,-3.07549353260943
"AL451042.2",0.21335195646175,0.564372152704872,4.58136408860029,6.35723165097467e-06,0.000293231652272553,2.06685382380309
"AC093799.1",-0.21289869997604,0.696789006871096,-3.31575843354527,0.00100601756575952,0.013711988744199,-2.72932306592255
"WASL-DT",-0.212636837940731,2.57130378278154,-3.5093952751267,0.000505501397374918,0.00831328312184796,-2.08782098999363
"AL158166.1",0.212188209675254,0.395330391412853,3.73216039920616,0.000220228596552767,0.00458433929346955,-1.30784630624232
"LINC00501",0.212049530925347,0.138997796794599,6.36905765332181,5.74850530725547e-10,1.9028679724919e-07,11.1097218332282
"AC106820.4",-0.212035479790169,0.846601714123965,-2.75953981544032,0.00608123893608232,0.0494287316894279,-4.37993283080919
"AL354920.1",-0.211948873546906,2.71928993043325,-2.85519414106271,0.00454778736761206,0.0403542538237584,-4.11658982636501
"THBS4-AS1",-0.211873981427638,0.4186956453938,-5.32564811766297,1.76629802644804e-07,1.76441676227786e-05,5.52596751516819
"AL117382.1",-0.211842651192339,0.687233259027424,-2.75798483027036,0.00610963586384004,0.0495879195448787,-4.38414278912953
"AC011632.1",0.211595835973601,0.227467049592208,3.69167678911893,0.000256920321433371,0.00515122193163679,-1.45290770098354
"IRF2-DT",-0.211555390435415,1.84264101043155,-3.06097371769713,0.00237020089795928,0.0253033607977915,-3.52105686655764
"AL121933.2",0.209850374425336,0.707275698984519,3.24109300758143,0.00130065437114246,0.016313259356335,-2.96753438171121
"SIAH2-AS1",-0.209804932788935,0.401387717818567,-5.32019595637587,1.81611136418471e-07,1.79073566723263e-05,5.49899364164287
"PTPRN2-AS1",0.209192018026978,0.406961086313055,3.96747584748162,8.7516980167506e-05,0.0022660454895519,-0.435777453851063
"AP000766.1",-0.209044253490742,0.774060006861544,-6.48661580851393,2.87132937877547e-10,1.0537778820106e-07,11.7895077205746
"THAP7-AS1",-0.208953217013589,1.13453714991071,-3.9103382380035,0.000109963462289071,0.00268266354098858,-0.652037252692377
"IL6R-AS1",-0.208794410561546,0.880203224890679,-4.39911547648919,1.42978701419561e-05,0.000549426922149573,1.29005616781343
"AC087741.1",0.208742574841938,1.01188533841633,4.13371605575132,4.43532543992666e-05,0.00133233388037085,0.209734835551034
"AL157756.1",-0.208732138860166,0.416567950794645,-6.29412063005972,8.90331593801878e-10,2.78344036417839e-07,10.6815816425319
"AC099517.1",0.208245890770944,0.13861948548645,4.95250436339768,1.12408441224963e-06,7.32694712262481e-05,3.73499495383331
"AC116312.1",-0.208072771418475,0.447806770240216,-3.21046368254009,0.00144320731519659,0.0175779953077937,-3.06377281132228
"RBM26-AS1",-0.207999655622522,0.748584892578614,-4.47969463751548,1.00247197964636e-05,0.00041581651008329,1.63002817511841
"AP005329.2",-0.20779675768487,0.772195892968712,-4.8855388721755,1.54905013899802e-06,9.50947798056895e-05,3.42556274089062
"LINC01144",-0.207571639440016,1.39121636464499,-3.17464060344017,0.00162822342899897,0.019222145404448,-3.17523442150465
"DLGAP1-AS2",0.207220737986465,0.957584004271146,3.38374160377911,0.000792946448751614,0.0114512591512615,-2.50799168798621
"AC016877.3",0.207185718877702,0.351642335718504,2.97610638184072,0.00311467804863461,0.0308037462314291,-3.77144797195043
"LINC00958",0.207176833783714,0.156213949874939,3.82204610600219,0.000155650512833317,0.00351823531456396,-0.980535770920294
"AC090181.2",0.207109141127386,0.359097253215792,4.78081620411366,2.53969387356545e-06,0.000140114745011542,2.94908029604081
"AL158151.4",0.207044591577304,0.279798091506158,4.886707091709,1.54045517002514e-06,9.49122780305269e-05,3.43092919563566
"AL035045.1",0.206725375185517,0.252781117418814,3.24648187799959,0.00127696633198973,0.0161239682996639,-2.95051312690772
"LINC00402",-0.206434503498697,0.245418467208339,-5.23487646027203,2.79815348814364e-07,2.52611910090058e-05,5.07997232163842
"AC016355.1",-0.206347193240551,1.31390755949203,-3.72771502290745,0.000224001880380475,0.00463343917574399,-1.32384668623147
"AL021154.1",0.206195053876001,0.257792203767468,4.95340250637507,1.11923350054139e-06,7.32360463416269e-05,3.73917009625459
"LINC01036",0.205904729793077,0.144038749669166,4.52231978431081,8.29052824163429e-06,0.000357955748785857,1.81210235552946
"LINC01275",0.205441851331354,0.672830794978786,3.80234300593204,0.00016805070019723,0.00371339256640004,-1.05289867046393
"AC063948.1",0.205168433565241,0.912169884918911,3.77751220180519,0.000185009112450941,0.00399402025114678,-1.14360187029561
"AL512625.3",0.205120877965324,0.463076355948043,4.01938179856905,7.09571162029624e-05,0.00191663685718146,-0.236826664041117
"KCTD21-AS1",-0.205022833795076,1.03317829336244,-4.39222571444942,1.47349910165621e-05,0.000561526226504742,1.26124471786697
"AC004160.1",-0.204901163979704,0.307230034176299,-4.06991223523381,5.77276476484124e-05,0.00162426357933416,-0.0408767654614905
"BX537318.1",0.204252543694901,2.16169589879154,3.03603694531159,0.00256991896492425,0.0266658709070997,-3.5953243093831
"AC008750.2",0.203077389616999,0.538002139097988,2.94534827603473,0.00343357274335941,0.0331421241014257,-3.8605411558375
"SNHG26",0.202996025931035,0.769899320475819,3.49234215576709,0.000537771516935097,0.00866284231765106,-2.14568534587781
"AC139768.1",0.202893323326178,1.38708365194822,3.49691026106567,0.000528943154328474,0.00855705551778767,-2.13021076542372
"LINC02228",0.202655994270548,0.241870618310525,3.54468523428959,0.000444393044451716,0.00760105711898061,-1.96723964820362
"AL596223.2",0.202649791492609,0.322132716865585,3.98506898894986,8.15313177122636e-05,0.00214060918447657,-0.368609927170132
"SLCO4A1-AS1",0.202636521687914,0.195607194350097,3.17043871892701,0.00165130549149424,0.0194093009329495,-3.18823085178004
"AC108010.1",-0.202074810558091,0.655215944909374,-3.45868153170201,0.000607201827877157,0.00952674838124736,-2.25912811006165
"FBXO30-DT",-0.202026355568107,0.776553192721662,-4.88073607080061,1.5848748037776e-06,9.62440879042211e-05,3.40351191264566
"AC010542.5",0.201990609143493,1.07431344037379,3.24678125968347,0.0012756621280023,0.0161195569198614,-2.94956671926318
"LINC01119",0.201834231150658,0.366429467404155,3.87263105348405,0.000127655531232741,0.00304389926309483,-0.793175230032082
"AL138976.2",-0.201611945688074,1.01445345834665,-3.76193225628527,0.000196461007464956,0.00418769536366589,-1.20023257913636
"SLC25A30-AS1",-0.20119869069133,1.01111648098209,-2.78164919072783,0.00569019462461109,0.047112244067035,-4.31982791987269
"IQCH-AS1",-0.201093692197931,1.10784510866195,-5.0277819879583,7.80595081948406e-07,5.58390092095465e-05,4.08722394365444
"AC010487.1",0.201045957631095,0.311021562990544,4.07253993014731,5.71082410008048e-05,0.00161491009141639,-0.0306257826533081
"AC139100.1",-0.200783977994905,0.659482193616586,-3.00668578310372,0.00282473325652795,0.0286065667886651,-3.68199879551428
"AP000695.2",0.200636379124604,0.358492674163718,4.08334904769682,5.46261423094285e-05,0.00155187667187297,0.0116054998383763
"AL078581.2",-0.19990952696318,1.10515077655337,-2.91909654769729,0.00372905555422176,0.0352288281289154,-3.93588321607292
"AC084871.1",-0.199433709969827,0.457333437144704,-3.27689105912151,0.00115062445245175,0.0149767478845725,-2.85396299646615
"AL591848.3",-0.198815258379893,1.06985145510294,-3.03395086434261,0.00258730790527862,0.0268133407347536,-3.60151096944903
"TTC39A-AS1",0.198787794933989,0.213267921066898,6.07747854068749,3.08445903242273e-09,7.13312840895349e-07,9.46686413792822
"LINC00863",-0.198417135473595,0.927111234979917,-4.90111385937467,1.43817252463392e-06,8.94710171446645e-05,3.4972020537296
"LINC01010",0.198119976446356,0.388700947994486,2.7848663823564,0.00563523109875153,0.0467488802993235,-4.31104358898726
"AC019197.1",-0.197751247692299,0.407765797692725,-4.73207011791622,3.18743831584605e-06,0.000166081276691707,2.73039220592188
"AC092757.3",0.197565956671065,0.499049612983619,3.71364799490903,0.00023634760377507,0.00481230802204829,-1.37436215659576
"AC005089.1",-0.197515315164354,0.962890700749941,-3.02071903289059,0.00270014374233275,0.0276579456140767,-3.64065826772273
"KLHDC7B-DT",0.197283278908858,0.513659283801644,3.67536058542651,0.000273276629152304,0.0053707288164717,-1.5109572072191
"AC004540.1",0.197279259928301,0.30270509735546,3.62507520335872,0.000330065232818733,0.00619129028938428,-1.68835899952893
"AL356234.3",0.196877024358091,0.264261098979083,4.21970057717818,3.09298123943319e-05,0.00100802527575504,0.553074666315085
"AC040904.1",0.196147003276611,0.357828604803857,4.58317091586175,6.30550841813959e-06,0.000291642720863103,2.07469597633369
"AC004921.1",0.194577943428122,0.724954606978058,3.60322368992936,0.000358050166409784,0.00657022055361954,-1.76474045247148
"AC092053.4",-0.194483312751041,0.871089620130042,-3.39091273326593,0.000773110493858763,0.0113018997112811,-2.48439876923394
"AC006369.1",-0.194113964656075,0.44157617447185,-4.12740665060287,4.55311766171611e-05,0.00136045544009011,0.184794243415373
