"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"VPS37C",0.243085307157287,3.44549370823794,5.07699876093653,6.11220996802782e-07,5.72693471049259e-06,5.60914413768836
"BNIP2",-0.243016727864912,3.53203857912179,-5.11107838399503,5.16728254560915e-07,4.9700079755288e-06,5.76903080424971
"FMO2",-0.242947758489158,0.820586951094014,-3.29894778136983,0.00106552391037628,0.00336440889383863,-1.38781255061705
"RPS7",0.242883029237074,7.568106086763,3.22052440268186,0.00139386579162958,0.0042623567423539,-1.63297334088052
"DECR1",-0.242786918063135,6.60535847915556,-2.61242206115682,0.00935999846989398,0.0216871566997917,-3.34314599491933
"ABCC5",0.242739025164659,2.23257999297429,4.68771544528644,3.90189033852826e-06,2.75511122209883e-05,3.84922645596768
"RBMX2",0.242678594759327,3.88753011388628,4.07993440085985,5.53051876741018e-05,0.000266429786259003,1.35238752335466
"PRPF6",0.242582010189869,6.79341251634828,4.45848797087626,1.09864014924508e-05,6.61484491303587e-05,2.87104900603779
"BBS10",-0.242569660267028,2.91854364927003,-3.62853696052261,0.000325466190035493,0.00121133198688083,-0.297095887916885
"ZFYVE9",-0.242461485829941,2.49834250939764,-4.58802929748313,6.1523527642014e-06,4.04609382497441e-05,3.41847563649129
"SMG6",-0.242385456713687,1.42599713148808,-4.08898040992827,5.32829547383067e-05,0.000258479673974834,1.38725246713164
"PSMB2",0.242229590142716,6.23788113573278,4.15864851658384,3.99038049248304e-05,0.000203397206154132,1.6581204590035
"ITFG1",-0.242088525030818,3.87624590799024,-3.01730189584926,0.00272846678715365,0.00761723620290401,-2.24228536785783
"YWHAB",0.241930305383451,5.82163952817039,5.21947166735091,3.01083119560169e-07,3.18217000508523e-06,6.28369903311386
"PPP1R12B",-0.241884814033615,1.76603828512667,-4.83468893444063,1.96525812026691e-06,1.53880633473294e-05,4.49921991313099
"BCL9",0.241745554708017,3.09170575996247,2.66198758024513,0.00810997468856106,0.0192675438541056,-3.21653806439604
