"","RS","T cells","CD8 T cells","Cytotoxic lymphocytes","B lineage","NK cells","Monocytic lineage","Myeloid dendritic cells","Neutrophils","Endothelial cells","Fibroblasts"
"TCGA-CC-A1HT",1.41578539240771,2.84023139042862,2.25326319925981,2.98368100154188,1.43853044645961,1.0387643486531,5.14103620850618,2.4692348153929,2.32006690601613,2.81887456161656,5.27356651360981
"TCGA-DD-AACC",1.42015783451138,3.02263541991048,3.87158740942278,2.89931284060616,2.67826050212949,0.528121120777627,3.56482935622773,2.3261545732284,1.96174525206389,2.11251591943962,4.44249707234826
"TCGA-2Y-A9GV",1.42439967272226,1.43040744661578,0.317188277596502,1.0035498271846,0.420130664168761,0.35974910109221,3.32098780199897,1.30919400514105,2.56277635259375,2.95088184811764,3.86486639059615
"TCGA-UB-A7MD",1.42777578576982,1.55341364032496,0.285698125958125,1.13202408270506,0.33253292613121,0.218780299652915,3.41738563385509,1.55063199239419,2.27987568989424,3.06790560065809,4.71712256419016
"TCGA-4R-AA8I",1.43431487850454,0.980482845628413,0.0909888884147723,1.06681915741488,0.396700152405174,0.416461818718091,2.86844032041855,1.02350750571741,2.27726667348015,2.71067950413442,3.70082137871355
"TCGA-DD-AAW0",1.43472683134157,1.86599256205647,0.563548654879954,1.1678966689988,0.555644809772009,0.224688327038118,3.60084796656952,2.22925420259627,2.33404904869323,2.7892855075164,5.85458475539808
"TCGA-G3-A7M6",1.4350050213983,1.72442050077555,1.09416849472498,1.24641382316768,1.61590910786278,0.295747657181881,3.29997581744252,2.13092157336448,2.33733961970667,3.49305456844034,5.30761172822105
"TCGA-DD-A1EF",1.43626824927434,2.06097665270184,1.07135080412884,1.54333079866126,2.22516427277905,0.223540063607136,2.97531778860404,1.7583960502775,2.02605152091097,2.60435262621941,4.32689407066041
"TCGA-5C-AAPD",1.43962438117792,2.38157236729907,1.56739941848821,1.64288039182582,1.64093554589327,0.383119891144041,3.33157135276651,1.73033369395853,1.48169991547866,2.28529554270727,4.74636391986506
"TCGA-DD-AADA",1.44128253887803,1.40920248587528,0.742696124223605,1.46000854133637,1.25481011666715,0.232217553294054,1.8995962557171,1.56990908762506,2.03443522028571,2.54297534343054,4.35786485704273
"TCGA-2Y-A9GW",1.4460397409145,1.68798419983026,0.21685835977496,0.752947976010404,0.858461528879082,0.158669505583344,3.4912555530347,2.78401085673688,2.2320895715077,2.41661792547853,4.83106827571161
"TCGA-RC-A6M6",1.45520916966199,1.67409397696434,0.441802154628867,0.780457545305626,0.36991968548692,0.0724616326304282,2.7626571846725,1.09847898887977,2.25480251970263,1.99466662072083,4.06848263083593
"TCGA-UB-A7MA",1.4691134819183,1.25758258779437,0.405665674757457,1.03394113395886,0.797003686246684,0.15120887651738,2.90158213592111,1.56434200074097,2.26639931269253,2.54578381841959,5.29065962962573
"TCGA-CC-A5UE",1.47185337544866,1.02083996078112,0.322274300154205,0.987359572712823,0.244606839078954,0.148618500159641,2.94368280356218,1.85067244496504,2.20846749271428,1.86311401318353,2.03234024780248
"TCGA-DD-A119",1.47262957417475,0.738497532855765,0.245373962618162,0.48876100591638,0.243172021283773,0.0434364065890309,2.30266728473713,0.782536195184687,1.8053929860667,2.00989116046564,4.30471496226949
"TCGA-EP-A3RK",1.47590885173503,2.45906329687656,2.17181529601787,1.84019580903715,1.58804736081206,0.593901837596001,3.92573434102243,2.6058762092835,1.76761600493814,2.5799760985408,4.07296917617277
"TCGA-G3-A25X",1.47626887344226,1.75612061959421,2.04383441999994,2.21151978831754,0.304078360049484,0.475976613081513,3.70457103517173,1.20954042288869,1.85382648184851,2.81536268070049,5.14631802892415
"TCGA-EP-A2KA",1.47627269926353,2.15082883304349,1.94144440297803,1.79280639986214,0.693297920081089,0.585892463012456,2.85546021929811,2.35381405963721,2.15236884824749,1.72812513015536,3.42627084521879
"TCGA-CC-A123",1.47714966751542,0.6804124376262,0.21586493915324,0.316889137190682,0.198281084466689,0.0188663588741494,2.27127587946504,0.839266810609301,1.59309338083805,1.5412285660018,2.36055030392843
"TCGA-MI-A75I",1.4845351292348,0.862431224276789,0.54468320538365,0.792665212758326,0.28179217637366,0.0972975362047516,2.54790512905285,0.951847806425324,2.31969393803177,2.06345454389292,2.91809720100202
"TCGA-DD-A1EL",1.49166087085071,0.947309278403322,0.469990138221073,0.566822780607637,0.317453575558867,0.240439156470397,3.40091815446046,1.91558841619665,1.58862574838069,2.12893905105782,2.6125332167562
"TCGA-DD-AAD2",1.50013109598326,1.64720974631731,0.498557248099017,1.06023635297742,0.506022026497163,0.15151349372219,3.11144091529208,1.07894647650551,2.11267019330193,2.73513385100483,6.21003841660384
"TCGA-CC-5261",1.50077224481123,2.839208650128,1.19755090741987,1.67184248792817,3.76614707094657,0.316196354138813,3.57134226746565,3.48307750601301,2.6495279686687,3.82690830213787,6.99033228007678
"TCGA-CC-5259",1.51749986088549,0.671943461959007,0.474981088204978,0.854107167270597,0.103426062079287,0.0994439536200699,1.46770653866304,0.918338596545648,1.409372451709,1.25841486832079,1.51600093335044
"TCGA-ED-A8O6",1.52471378850334,1.41133286818236,0.331819848022602,0.97274358930268,0.34841679694739,0.0798769470543401,3.0925076778267,1.09306867655313,2.01535549744643,2.04497824886367,4.53572590569472
"TCGA-G3-A25V",1.52979115368351,1.68231464445848,0.6955484681331,1.00526574145448,0.506862167084869,0.164378274075803,3.29974677349951,1.88393103678225,2.1658894280161,2.52401483155699,5.04267284050201
"TCGA-2Y-A9GY",1.53921380601074,2.36428260040261,2.6810668948397,2.63936188664558,1.37294925086749,0.368469346935519,4.26424595541658,1.62551585704052,1.68996680199815,1.64664685955294,2.38197209853233
"TCGA-DD-A4NG",1.54423887804982,1.04355756688426,0.304744657718631,0.8410556592204,0.30134963507979,0.158450403980316,2.15208893949666,0.797037541581447,1.76642298215719,2.15241403597972,2.7362305765618
"TCGA-K7-A6G5",1.54509580189496,1.11129650195721,0.604735569761183,1.17971395633485,0.484756812129515,0.122286793648799,2.76029489601375,1.27006531116937,2.14513647413943,2.02198602918754,4.21750800485961
"TCGA-DD-A1EE",1.54590901820276,0.484633012456607,0.0522767654523578,0.203228969825147,0.115239888327931,0.0780551282662432,2.64112968701066,0.640191481923328,1.97656793679837,2.52862734942784,3.39436906585358
"TCGA-PD-A5DF",1.54711819881119,1.1980200748314,0.156267163051804,0.615821220218046,0.287211960000433,0.0946226112488877,3.50802366704589,0.94005276883882,1.80677706905492,2.78753884936769,5.66387732311264
"TCGA-CC-5264",1.55392000072333,1.98752794267109,0.448055167717188,0.709935835725813,0.61548024961413,0.0873422213410455,2.89348662266296,1.30717396924639,2.06937554961153,2.29437428398816,4.0768466685162
"TCGA-K7-AAU7",1.56241568098507,1.56700923373809,0.336626165763536,0.863661251805229,0.799858621914073,0.115889413756379,3.62365448385673,2.42217413434593,2.78340577991363,2.50019108860598,6.15051162882156
"TCGA-WQ-A9G7",1.56601350622091,0.801740681330224,0.0702519218204442,0.459022931826817,0.325731022391258,0.0576939340080248,1.84896031609211,0.708900054041677,1.47135684838023,1.6666064214441,4.16219683361155
"TCGA-G3-A25T",1.57269704013887,0.878671480898351,0.400319322864485,1.24746119959865,0.606333881612277,0.199773283080628,2.42633766055096,1.61996246366,1.45498837098259,2.29632634650671,5.66756747697695
"TCGA-ZS-A9CD",1.57611172440588,0.988663515209407,0.313129734837852,0.755400267546246,0.358006513417618,0.131637790835826,2.7343847795293,0.979212484537466,2.35156515468416,2.60458378156149,4.47962294653091
"TCGA-ES-A2HT",1.57689362556795,0.77528970659757,0.126972856257766,0.567704484329699,0.259351556240953,0.0817686564212535,1.90882051887676,0.731237621010739,1.74577984195921,1.86670959489801,4.12136048270559
"TCGA-BC-A110",1.58060626874592,1.25130715773491,0.653793792969268,1.24424501302229,0.557389963183747,0.196167617494552,3.08636135380433,1.72938734007681,2.54681077436036,2.71244912644225,5.85702955499713
"TCGA-DD-A3A9",1.58866154431127,1.46600832581122,0.905119803383616,1.1119780920276,0.339697581569002,0.0641791829823187,1.85393465743154,1.86918481731064,1.93975955993726,2.85646300529705,5.3791593455306
"TCGA-2Y-A9H2",1.5965427335821,1.3706405208665,0.736388400703461,1.51259665648774,0.501186234057701,0.369831645245243,3.48820265564529,3.09026996548515,2.2267723063997,2.30280772572599,4.76401289030825
"TCGA-KR-A7K7",1.60129521346281,1.89917339721831,2.08841300972673,1.64924057243996,0.726642551162952,0.535432495409657,3.02729933797679,1.26679223228325,1.57186330921958,1.55062743567821,2.26461919864386
"TCGA-CC-5263",1.61635918525399,1.27540818160248,0.465190887925982,0.683976484959858,0.381118067044817,0.122408347259909,3.80760501648948,3.64360225163967,2.59673006989737,2.50899405443772,4.44907455279677
"TCGA-G3-A5SJ",1.61746526424106,2.20267093085214,1.41186007373782,1.69979472558178,1.56948900926978,0.272159043505712,3.41059807986831,2.53892176628706,2.08867969958079,2.2071492143034,4.32995958412061
"TCGA-2Y-A9H1",1.61948172624157,1.23199927683887,0.959473426489547,1.56432260670939,0.199225816646816,0.149694456213224,1.90374869874086,0.925682289831349,1.54227667890977,1.63368568279395,2.01926272165756
"TCGA-FV-A496",1.61949349605605,0.378531102782178,0.0651586751285468,0.233908813701474,0.125812712124825,0.0724538068845333,1.40652847398444,0.637867454288163,2.03764466816414,1.90491473103221,2.6685965013119
"TCGA-G3-A25S",1.62929596913421,0.848435635875891,0.476951912523897,0.645901652037105,0.205302920033088,0.272794816739121,3.64046898991299,1.79359832058085,2.02564835497081,1.51422623059463,1.80486828912939
"TCGA-FV-A3I1",1.63896358973654,1.75586285410835,0.328951323912009,0.91375041703542,0.872945316841999,0.116725935494648,3.80191288158608,1.93192134695273,2.07196908573401,2.62371214514768,5.04210949259611
"TCGA-CC-A3M9",1.64185821933011,3.50070560994343,4.59047627063419,3.61891998463689,0.750038455477244,0.761085034745859,5.27358083633829,2.84761544486288,1.31389399266474,3.11892048230173,8.12344490010254
"TCGA-BW-A5NO",1.64435829780563,1.44532290822009,0.292546187950339,0.985338660768853,0.700095961734967,0.24498761081479,2.92684823698935,0.916459401084721,2.6980333815477,2.48773596451007,3.61726659051392
"TCGA-GJ-A3OU",1.64804720565685,3.08442641160503,0.725784774742255,1.38987844422044,1.1106389216958,0.327663575362638,5.2200975669574,3.64755760176996,2.21264268944694,3.53772977301681,6.20835926288612
"TCGA-DD-AACG",1.6504447410973,0.975879086224062,0.486868801344148,0.863514959980458,0.271636582129268,0.0746480651063548,2.98579449708611,1.44937525146242,1.38461236535679,1.52866074662115,1.35067173072446
"TCGA-CC-A8HT",1.66586507476053,1.25864911677838,0.551786689812224,1.15585423092939,0.34690917388274,0.420860430825712,3.40204584250351,2.52007458345738,2.15954895336318,1.89326414512629,3.04666921723563
"TCGA-DD-A39X",1.67103923243359,0.814772337040499,0.277508728144778,0.796386849385291,0.457311371584641,0.0697378826089307,2.53268284197399,1.56902636273123,1.7289030713378,2.15093113687433,4.28722509448831
"TCGA-DD-AACZ",1.67657014183549,2.25088599732433,1.3615999416077,2.12250994405783,1.43205150160511,0.722554580067866,4.60839887696036,2.71947311683688,2.05770337698593,2.38369482345603,2.9609573384068
"TCGA-DD-AAEG",1.68303552275476,0.597165176659154,0.0493519591352915,0.41840859687275,0.376886447613556,0.130189717820354,1.95572504223838,0.856725011474584,1.97660065058308,2.43744808014939,4.27775411767836
"TCGA-FV-A3I0",1.68622294976559,1.27859386975698,0.215243703712866,1.34523066070117,0.316956442049859,0.211146034543617,3.14351322301531,0.809885733396141,1.20920920899052,2.55044715116459,6.09843879276641
"TCGA-DD-AACP",1.69370490967797,1.32113736103349,2.84080561300515,1.01281651421591,0.696032614696264,0.186092743660403,2.56210036711186,0.788807023139676,1.62589036146543,1.70663075192247,2.44347730661397
"TCGA-G3-A5SM",1.69488851367924,1.10757291225059,0.275841423140611,0.826061330831001,1.0599127334161,0.189420534281006,3.0502968020894,1.41253243401328,2.06446410153731,2.56396547753362,4.97712907107847
"TCGA-CC-A8HV",1.70637864443859,1.0309629295893,0.0423641752480077,0.369391994097919,0.693737571220039,0.084688970696409,2.51735661618765,0.907954080580057,1.8849336121615,1.74294348614673,4.12276139708088
"TCGA-DD-A114",1.71701133473757,2.80339615418435,2.65809720535137,2.49236796619218,2.72162871074866,0.61863989361956,4.03456738485932,3.78566947425125,2.16974617535131,3.48700911157482,6.68391835880081
"TCGA-DD-A1EJ",1.71818274881812,0.840586301496314,0.358171174969554,0.490903097098712,0.281756267583986,0.0361292676767633,3.69275951397579,1.06381332266894,1.75347106975899,1.68970292384659,2.87728081037203
"TCGA-G3-A7M9",1.72281903941413,1.60483471679878,3.03806738335516,1.27179912275626,1.22665466593759,0.269116764619645,2.83400073034341,1.70986676555097,2.35794527409274,2.35321777322383,4.93333646240199
"TCGA-ED-A97K",1.73789270881795,1.59987901518092,0.881742918147581,1.31389387349288,1.13300013439007,0.342528167536177,3.5904240225633,1.42630776475182,2.82363988167649,2.90487342678893,6.74952181612545
"TCGA-DD-AADQ",1.74238593412258,0.762601567547201,0.440845918237266,1.42321130050087,0.167622853228802,0.187377979461859,2.04679853352391,0.613635795913779,2.15251056315571,1.84783930157205,2.3246480950231
"TCGA-DD-AACI",1.75078579414702,2.11890139333885,2.53714694361757,2.33284170827395,0.425903719424152,0.506620410751183,3.4442270732028,1.69901736806617,2.21015228893804,2.11430001289855,3.72828615100771
"TCGA-BC-A3KG",1.76157384477949,0.883544790521577,0.324580214560063,0.576180118118961,0.113583931847995,0.121017088117168,1.91802520093664,0.789603412855178,2.07947136858044,2.24854899140633,3.35851595427445
"TCGA-MI-A75C",1.78465923783314,1.26264536649307,0.232906301006831,0.858081291788503,0.184867272090266,0.221445678456956,1.90494170913085,0.659686977199918,1.60760351459903,1.41487216210478,1.97773543593487
"TCGA-DD-A39Y",1.79992420503785,0.711072289114344,0.192194165283345,0.572960781329771,0.081773265464396,0.0526292149706784,2.70882727304303,0.767275003108349,1.64471693943398,1.38858711600085,3.38521474767132
"TCGA-DD-AACX",1.80256069739514,0.674909342021956,0.296897857700078,0.459748374873028,0.449412657411838,0.107280298401746,2.06592001505114,0.472572787401533,1.36729315827875,1.825443632805,1.76515815899512
"TCGA-FV-A4ZP",1.82018887943549,1.32271044990184,1.32527127079596,1.13708490901679,0.163911573024648,0.00559297765304973,2.35652689508973,0.820564881248182,1.42086462854634,1.16834863133752,3.30540635149986
"TCGA-CC-A9FW",1.82085122414815,1.29726170956531,0.725173999367308,1.14613665917145,1.13379462704812,0.203292537157225,2.59362155610135,1.16446244954972,1.88252939326192,1.44736024553036,3.33050488772933
"TCGA-MI-A75E",1.82504443945304,1.37167623068331,0.722291141745755,1.23550977996713,0.59539406322397,0.177733726856053,2.68561244276881,1.53587016963986,2.12011313888864,2.6350450192688,4.98465443261662
"TCGA-CC-A8HU",1.84695265174319,0.822691757800456,0.0897693086335084,0.757110103857082,0.470485243386099,0.121209010545506,2.25035390113195,0.779494778097639,2.05786837346596,2.11455174150747,4.34579517006663
"TCGA-ED-A66X",1.87169658592624,1.32538491237189,0.534659280413878,0.953590481927242,0.826301506432104,0.128285051921909,4.12521675525086,1.61608691025966,2.2669354055622,3.05803071161205,6.70869503079838
"TCGA-DD-A4NQ",1.90626211321175,0.93030454915108,0.268793675122479,0.988887151049778,0.137899375744925,0.169760311604163,3.00425910692437,1.6244258218218,1.86500104334675,1.74192662147268,3.64213306953041
"TCGA-DD-A3A3",1.97105617991292,0.705527817978744,0.137896932389619,0.569677451015959,0.205847115694101,0.0641091701667103,1.96821948987905,0.640503053451882,1.61656954297595,1.43113513084847,2.49973518962536
"TCGA-2Y-A9H8",1.98954521032734,1.96375227736782,1.47544810575669,1.58160759788403,0.74128553149919,0.241326630326497,2.67472949668361,0.896412988092335,2.00738995848189,1.86847007922822,4.18083309352814
"TCGA-BC-A10U",2.02179005734656,0.960763422482964,0.180020521466313,0.579008336399431,0.149483652752682,0.153177212153694,2.48436935386452,0.930382742171839,1.95681977037256,1.3992924304013,3.01954407007268
"TCGA-DD-A1EK",2.03318074344346,0.860797894523821,0.321928094887362,0.735019178898537,0.128344897860037,0.20982945492369,3.00329451117403,0.554742925372777,2.34097969854493,2.34606874698221,3.3600062495493
"TCGA-ED-A459",2.03754930294068,0.617547737622074,0.182565182221083,0.29569499006204,0.233202873325755,0.127122581940863,2.95153930505131,1.24505869756631,2.08452222655926,2.23581814698115,3.82831599690923
"TCGA-DD-AACL",2.04257242521068,1.84280033121119,1.40031932286448,1.83935145737174,1.29429246066152,0.390003558797131,3.71310220113184,2.00900256967392,2.30195303221379,2.10630701937409,2.77063927935823
"TCGA-CC-5262",2.07234465124962,1.42282181760513,1.19635524288275,1.44965765695299,0.462852987832377,0.14534842644807,3.4111953859137,1.11861447706001,2.94127511862181,3.16474039212269,5.94038834854948
"TCGA-DD-A4NR",2.12441792036807,2.96519536419419,2.5478199565777,2.83998456263612,0.851086774642681,1.22875204841675,4.57074755920406,1.77278229073633,2.29585912079642,2.76519808921928,5.44067013777902
"TCGA-DD-A4NH",2.15229339172299,1.58696275521853,0.287235865252774,0.730986787920837,0.381704082645208,0.235267536701163,3.70670693963535,2.01327058201315,3.54303447498969,2.37806655174754,4.68428241089349
"TCGA-BC-A69H",2.18020501747734,1.41224073758308,0.4736310765512,0.794319743081179,0.321707209159575,0.0412201671142797,3.11070080798824,1.33359824942235,1.43924270564057,1.83909184092687,3.81809915028575
"TCGA-YA-A8S7",2.22911840808647,1.39817466792266,0.935836873684025,1.4854766455783,0.498311305669058,0.386450016496124,5.04584762101628,1.83308294402922,2.24134250417357,2.70923191156436,5.60431381240629
"TCGA-CC-A3MC",2.23997240281991,0.964350223199265,0.130667339815507,0.471522304366345,0.54208159971658,0.0420912023713692,2.58534509564236,1.16017337851698,1.9784322675929,2.37819613185089,4.8886178023053
"TCGA-GJ-A6C0",2.30844845101796,1.52609317661825,0.354903461135643,0.895893874892297,0.758040574927884,0.235043915403795,3.58620532569215,1.25662193949346,2.47827319467518,2.2704514235198,3.90970621907053
"TCGA-BC-A10W",2.32860194754263,1.10270428544473,1.36563655260175,0.869403916046835,0.368846973607508,0.191693903414011,3.80105024382717,1.83474787517874,2.18659209451166,3.17027287076506,4.38301118702633
"TCGA-DD-A3A1",2.35487472925112,1.08354056873011,0.670749711487494,0.803584745837043,0.0486939287480585,0.15280972323533,2.73274446862177,0.9487941994607,2.23132645949041,1.4366005682126,1.43430733101649
"TCGA-G3-AAV7",2.45135358432302,1.24078109491847,0.275841423140611,0.832287632034985,0.837132618890354,0.12596610400346,3.80303672267011,1.44731038187782,1.91204048677962,2.5470994711662,4.85820106750284
"TCGA-CC-A7IG",2.58944987566146,0.843356130626107,0.0716253939737696,0.409420779312146,0.245707523272776,0.0302493675080437,2.28446481630214,0.98216382560099,1.69194677950278,1.94439772419783,4.16264920739357
"TCGA-DD-A3A7",2.66538392006446,0.67128730527071,0.285934807943873,0.864119764595884,0.327236882411782,0.0485885547994533,1.92344289882348,0.688118915735739,1.72953261929741,1.25900179799049,2.95348774768198
"TCGA-DD-AAD5",2.83279014481022,0.781098617290369,0.260627908126699,1.03187395167574,0.531393901382687,0.215641900904401,3.53591085123938,1.29453807975744,1.78101981484547,1.55425749187271,3.42012674212113
