"","ID","B_cell_TIMER","T_cell_CD4_TIMER","T_cell_CD8_TIMER","Neutrophil_TIMER","Macrophage_TIMER","DC_TIMER"
"212","TCGA-DD-A73D",0.0775589690466783,0.0867010349587624,0.152367955077142,0.0943457024863516,0.0110882624575353,0.429975528401389
"213","TCGA-ZP-A9D0",0.0981572574349209,0.116394329929367,0.156925495851483,0.111161481797415,0.0397588492334125,0.46473901457558
"214","TCGA-G3-A5SK",0.0918461906210197,0.094859127632769,0.232587182980385,0.120584467321583,0.0394911240199424,0.486749359131949
"215","TCGA-DD-AADN",0.115511801117635,0.117091862713061,0.240401974957254,0.120622788005286,0.0321606988177823,0.523714408367934
"216","TCGA-CC-A3MC",0.0989571475915755,0.117036571484623,0.163182597489627,0.128578310960238,0.0383585242512841,0.497305602401051
"217","TCGA-DD-AADS",0.086723648466681,0.106302496683427,0.212051310890355,0.107017987352098,0.029320383647147,0.48862380331254
"218","TCGA-DD-AACX",0.0816155681847069,0.108057013522215,0.163130205555351,0.112988871531609,0.0687580902202613,0.45805037779923
"219","TCGA-5R-AAAM",0.0935877417436666,0.122990614986336,0.220712790141198,0.135400180158316,0.0794028551894256,0.530250223959152
"220","TCGA-EP-A2KA",0.107767787983983,0.141513190786143,0.222618553732971,0.146275192452403,0.0278989307982503,0.54001275597885
"221","TCGA-XR-A8TC",0.106061410406325,0.132840625903316,0.146267099086635,0.108979596923389,0.0329554262311324,0.470058644587287
"222","TCGA-DD-A39W",0.0880685757038153,0.109717276654328,0.188528563132145,0.115091649226693,0.0218862496694232,0.483170128029662
"223","TCGA-G3-A3CH",0.094669614962144,0.138012715930278,0.202100096722871,0.117487705401074,0.044877685506342,0.508177548880789
"224","TCGA-DD-AACO",0.0897575336872965,0.110644860092618,0.210143987526054,0.109047922055371,0.054119607142136,0.485371476583017
"225","TCGA-K7-A5RF",0.103580134702495,0.133777520397096,0.213494446528925,0.144434386278042,0.0487743457858191,0.532487491454705
"226","TCGA-DD-A4NP",0.078983695666513,0.10932060837084,0.179748312995423,0.106772977691051,0.0415164506934309,0.450165250795606
"227","TCGA-ZP-A9CY",0.0873831719142713,0.124552634315957,0.182195681132754,0.124606689128935,0.0544802902453006,0.503755652764049
"228","TCGA-BC-4073",0.109981068393206,0.137271381823065,0.268414570523908,0.18496577756565,0.0569434363441675,0.619395379753582
"229","TCGA-DD-AAEE",0.0819181947469473,0.114121496318759,0.17438273121347,0.106228292231403,0.0236687096635042,0.470327038421376
"230","TCGA-CC-A3MB",0.0998500649374299,0.111441245916007,0.191211604520504,0.118403562619392,0.0432121986234729,0.489520102235553
"231","TCGA-RC-A7SH",0.0930277664539731,0.131548839108682,0.141845624296923,0.106183354694385,0.014565278732131,0.452888016973801
"232","TCGA-ZP-A9D4",0.0769145670990923,0.109500362875836,0.16127246414705,0.10930622077179,0.0348653453154056,0.455227235760354
"233","TCGA-ED-A66Y",0.0998916605403007,0.143841556064486,0.132661746572643,0.108717483965723,0.0204105781094001,0.472486052567134
"234","TCGA-DD-A114",0.132200682680305,0.172314072790834,0.253999630434795,0.168056284534638,0.0574778302740515,0.641945618312715
"235","TCGA-5R-AA1C",0.0896388666572321,0.0973580958719155,0.212982504777625,0.116614930029819,0.0553831255596415,0.493368536280866
"236","TCGA-BC-A10X",0.0958414661216863,0.108810491218461,0.223135040713191,0.132338779218289,0.0666405759836184,0.507297631419539
"237","TCGA-DD-AACT",0.0916789899157423,0.126814904017739,0.204596644517195,0.125609118529474,0.0461260379381308,0.48182820599533
"238","TCGA-DD-AAE7",0.0948099498018957,0.122450189019092,0.208371175264429,0.116958184776226,0.0484536687439993,0.489154615527217
"239","TCGA-G3-A3CK",0.100370516778629,0.117151841789064,0.225172222965114,0.124767172420555,0.0419576250456065,0.50746296941459
"240","TCGA-BC-A216",0.0974303398248577,0.133811697201791,0.252585355973648,0.13195020819082,0.0345040987571634,0.510206429330534
"241","TCGA-DD-A39Z",0.0846616480749121,0.11725036536154,0.154134848118008,0.100290812382403,0.00707499263513427,0.439781125242318
"242","TCGA-DD-AADV",0.0931926348212847,0.116710479971505,0.200678015961164,0.11918588073485,0.0576073695580894,0.509565632804108
"243","TCGA-DD-AADK",0.113291353413043,0.152457363224061,0.164402063427802,0.119709418043916,0.0300866103415277,0.50792104808281
"244","TCGA-2Y-A9H0",0.0960989953945441,0.120058943435055,0.209988120205903,0.126900625895139,0.0498989250702058,0.504667304472372
"245","TCGA-DD-AAC8",0.0870554472923384,0.119690367702092,0.179037271756824,0.129202945251536,0.058808911346145,0.498261226801809
"246","TCGA-CC-A7IG",0.0896340782751288,0.153513261095568,0.136504294701969,0.122365207793475,0.0527485161238843,0.511139477513874
"247","TCGA-KR-A7K8",0.100335154813315,0.143112501371101,0.247102810144054,0.133573264481747,0.0574523341775452,0.550941647786909
"248","TCGA-CC-5264",0.103076954916338,0.13247824649015,0.196438112719629,0.125128388299451,0.0576306741426402,0.521306841851512
"249","TCGA-GJ-A9DB",0.0905831484816248,0.133812097254683,0.189851196222574,0.135371883172273,0.0638688097677012,0.52514371379268
"250","TCGA-DD-AADM",0.0852301463819684,0.125564829516964,0.164383843145405,0.108863114390841,0.0318304463866861,0.480822358028173
"251","TCGA-CC-A1HT",0.120401356567558,0.156243255225411,0.269482723309002,0.193395799518067,0.0692062963056039,0.652862427655657
"252","TCGA-G3-AAV0",0.0812897345795884,0.116656869227053,0.164650014750789,0.100750633770148,0.0207733024569022,0.442331459408132
"253","TCGA-DD-A1EE",0.0891738920609263,0.113632079446796,0.160321067762575,0.118139127719785,0.0568905748046749,0.502782620945681
"254","TCGA-DD-A3A7",0.0833557786698079,0.11182536362821,0.156497375709472,0.105158158677155,0.0239849868350008,0.443761031946134
"255","TCGA-DD-AAED",0.0907823466652582,0.139178092227873,0.152407132229823,0.109840284687833,0.0352055641941251,0.466763717437986
"256","TCGA-DD-AACF",0.0999915376216375,0.103324980468354,0.198066311699906,0.122784960547987,0.0490353799765413,0.504058769665421
"257","TCGA-2Y-A9GY",0.1224171259683,0.137458860569151,0.24944947393216,0.148494410618244,0.0514583947535643,0.595140159584468
"258","TCGA-DD-A4NO",0.0804508645574478,0.130767738728893,0.175830709665675,0.115816041996454,0.049859652129981,0.490222128584589
"259","TCGA-DD-A118",0.100332365088321,0.116382796422849,0.181077069331621,0.113370605103833,0.0522387051144498,0.496348957483256
"260","TCGA-O8-A75V",0.102217455552537,0.135034849169929,0.196679636893334,0.119977634204326,0.0531322512348391,0.523806800016512
"261","TCGA-DD-AAVQ",0.144428508428537,0.185639532179783,0.226502842866636,0.139686074958806,0.036797294616583,0.586139721731033
"262","TCGA-BC-A69H",0.0959159704440165,0.140116883841642,0.162384624128205,0.121639050696732,0.0381289374617767,0.545298370112654
"263","TCGA-DD-A73C",0.0807400572263852,0.127779084539709,0.218646868634545,0.117695784229871,0.0659757010290201,0.492490712713897
"264","TCGA-ZS-A9CD",0.0840347633272693,0.132928848142865,0.169518204429004,0.133372084973247,0.0431403810971622,0.499924598005296
"265","TCGA-UB-AA0U",0.088617245380119,0.153335051199453,0.192893875107725,0.136264801609081,0.0544666838322491,0.545472989023521
"266","TCGA-DD-AACE",0.0786904474952214,0.102147886263554,0.159362861995348,0.102246345194725,0.012986109196612,0.451600484370526
"267","TCGA-ED-A66X",0.106151000316178,0.147971719375262,0.19475248789701,0.137894473501545,0.0862268565646065,0.56188852597049
"268","TCGA-2Y-A9GU",0.0897441577306237,0.118284273301147,0.167003571531983,0.107142299274534,0.0312324737794462,0.454849186081455
"269","TCGA-DD-AADU",0.0755002362725753,0.0881399529930123,0.16877062420748,0.108372667994539,0,0.450192274196017
"270","TCGA-DD-A4NN",0.087504332247374,0.121252103463483,0.154578716559654,0.114075718128115,0.0422952728736077,0.482392454075706
"271","TCGA-DD-A73E",0.0851269292667325,0.105501950104742,0.164205795506659,0.104080790037344,0.0142299233167961,0.464511477693604
"272","TCGA-DD-AADA",0.107084604204905,0.149538801468407,0.196350720104211,0.115834336610885,0.02854548200458,0.489220339497681
"273","TCGA-G3-AAV3",0.11209258566069,0.145869531677483,0.229805712805256,0.133799247719667,0.0271802329745652,0.555329031460475
"274","TCGA-CC-A7IK",0.0842115530174488,0.0993247310558385,0.190971573689708,0.112100559424103,0.0281934118821324,0.468398654435035
"275","TCGA-XR-A8TE",0.0864969709623312,0.117644212496362,0.193274648453995,0.124242271371086,0.0341554253063912,0.487178052385001
"276","TCGA-2Y-A9GV",0.0835352550045782,0.146132420141468,0.200504799767124,0.135796675764856,0.0743391725643072,0.511826151729848
"277","TCGA-G3-A25V",0.0875906479923367,0.145144237469234,0.19434816799856,0.137128991460064,0.0425743453313989,0.540104329984587
"278","TCGA-G3-A5SM",0.105369457745342,0.121579715570152,0.194069756674598,0.127344345350702,0.0448633744156898,0.522940884730049
"279","TCGA-BW-A5NO",0.092739443993786,0.120047467138559,0.200004852854361,0.129919582007423,0.041541900206013,0.50360072452283
"280","TCGA-G3-AAV1",0.0925233328141703,0.110127769517743,0.182760301292841,0.115102320688478,0.0453790683290539,0.491656455514784
"281","TCGA-2Y-A9H9",0.0975583440631324,0.107908672462473,0.191117811912235,0.114834283832424,0.0391607873511571,0.489945671358249
"282","TCGA-RC-A7S9",0.111499078142427,0.131664061085608,0.17828478454121,0.112157957671541,0.0262614890967282,0.493908512137452
"283","TCGA-RC-A6M5",0.0910317488141213,0.131747549100436,0.180368573223438,0.11355257419656,0.0435286890412437,0.494823122277847
"284","TCGA-WQ-AB4B",0.0820608223542958,0.122350652284524,0.16685183276677,0.108855203628856,0.0332468265871766,0.484118773139726
"285","TCGA-ED-A8O5",0.0989815355847991,0.124446409394501,0.196829559397874,0.114562549528951,0.0221567142514827,0.48733369604224
"286","TCGA-2Y-A9GT",0.108279441961975,0.165959240550139,0.235169533662774,0.130811861061602,0.0448645890713947,0.532624896893606
"287","TCGA-DD-A3A2",0.078850183356911,0.100368178449149,0.168639751299052,0.10096105564467,0.0331013237977505,0.427929735161743
"288","TCGA-DD-AAW1",0.083459885887028,0.099093394388504,0.173450685084317,0.10861314296438,0.0203873939532636,0.457067916192819
"289","TCGA-G3-A7M7",0.0814669977914369,0.114954130665187,0.154539316964237,0.109879755825459,0.0253789604430659,0.464720265817219
"290","TCGA-DD-AACL",0.111976825646443,0.146959038022275,0.218558278341642,0.154602722203259,0.0731367838139605,0.572956138581322
"291","TCGA-ZS-A9CG",0.0781094078268081,0.0997879981314332,0.191646020366191,0.119306811646203,0.0349623827779971,0.475974384227896
"292","TCGA-ED-A7PX",0.110449662529884,0.151632965757585,0.174949899659333,0.141019677758752,0.0598793651527274,0.548736343736148
"293","TCGA-FV-A3R3",0.104478007901142,0.139121704371539,0.218882117659731,0.128794807667922,0.0688273615193079,0.54171590610053
"294","TCGA-DD-A4NH",0.101015828004679,0.164872070723685,0.150120635027596,0.179699143329381,0.047383913409269,0.531422963853994
"295","TCGA-DD-A73G",0.0893160641988058,0.121914605977169,0.151325018560751,0.107549082001948,0.0473879323519223,0.480616942117091
"296","TCGA-DD-AAD6",0.083839829260134,0.106535055521895,0.141908833518511,0.104147963349554,0.0194246825080159,0.45428761870979
"297","TCGA-DD-AACD",0.0981707526998436,0.111779242086327,0.189476798061572,0.115382659712541,0.037647250908334,0.495395064276939
"298","TCGA-G3-A25X",0.100562972973387,0.123390898949141,0.238134376803988,0.154496532053059,0.0562563658416106,0.576793736329508
"299","TCGA-DD-A11D",0.0882836676577737,0.116316221996569,0.1748794394405,0.111068518087661,0.0274430727776065,0.467518337795716
"300","TCGA-DD-A4NB",0.091352222546916,0.135156923825019,0.231624662999347,0.136450327010412,0.0604843013906139,0.540953559884713
"301","TCGA-CC-A7IE",0.109636751467647,0.147632574375445,0.203673760007407,0.132074855528694,0.032484678313945,0.552002466588674
"302","TCGA-RC-A7SB",0.0808078157584103,0.105897115942136,0.170733842246976,0.110885172152507,0.0355150786742627,0.46588619005682
"303","TCGA-RC-A6M4",0.0787013235636475,0.0977459059727652,0.137628031207945,0.0947768706104999,0.0166835065184707,0.438500558938346
"304","TCGA-DD-A4NF",0.0838992828983777,0.100658830643257,0.18298256102737,0.108741329910938,0.0345867140553459,0.459741137854584
"305","TCGA-G3-A7M9",0.107259929884722,0.144140431340025,0.188352706647898,0.142219508124624,0.0485985696735369,0.548129757404374
"306","TCGA-DD-AAVW",0.106811863632927,0.170914858871492,0.196964424901236,0.126396136856669,0.0539584924437727,0.553691150259323
"307","TCGA-PD-A5DF",0.0878683705316196,0.130923482929354,0.186108636096166,0.138720875645493,0.0511621457065753,0.560972182405735
"308","TCGA-BD-A2L6",0.0840724083796962,0.129809831912662,0.188681635927943,0.10850878101254,0.0284813192586255,0.472314518020569
"309","TCGA-XR-A8TG",0.0875022326842558,0.103172408908178,0.203412017439255,0.138610051904867,0.0344236319841347,0.513723836661179
"310","TCGA-XR-A8TF",0.0895243733067021,0.103569717094499,0.191235587908022,0.108565314537293,0.0318484180729412,0.467180566741966
"311","TCGA-G3-A7M6",0.104775913945172,0.17821319371073,0.190183546939386,0.144942097046197,0.0512898148789871,0.553278399939292
"312","TCGA-G3-A25Y",0.105756412990243,0.156948897629013,0.208356575958595,0.144801887226302,0.0635381377204178,0.55453287817344
"313","TCGA-UB-A7MA",0.11350307515503,0.146488300042576,0.183475455520645,0.135074882545941,0.0523532782414971,0.52792450304231
"314","TCGA-GJ-A6C0",0.0945962932692267,0.129000018538078,0.188347782669853,0.152914796340487,0.0643217922073463,0.549334687964187
"315","TCGA-DD-AAVP",0.0876049346288765,0.110879588881352,0.17888422409573,0.1148416029847,0.0288204583525343,0.475434453132218
"316","TCGA-DD-AADW",0.108708031410651,0.140140916845599,0.178749777773047,0.123812883315051,0.0501895776562163,0.515954269334385
"317","TCGA-DD-A1EF",0.121756627236199,0.161001443524141,0.198103148809726,0.12329130969133,0.0380002306731914,0.550923418906074
"318","TCGA-CC-5261",0.143777807402738,0.20398330655869,0.22093259688883,0.158180548062239,0.0485568971795569,0.611530886572203
"319","TCGA-DD-A11B",0.0856953814109908,0.116297936797538,0.174129882077181,0.108797054016999,0.036367947348134,0.460749753741256
"320","TCGA-DD-AAD8",0.0859870093004403,0.0990972500641841,0.191680248910008,0.113933952921808,0.0290620547497573,0.472350025680179
"321","TCGA-DD-AAVU",0.0798489584572606,0.109162128034697,0.153991075425479,0.101031816475601,0.0388402085270023,0.462317546464572
"322","TCGA-CC-5262",0.0899096149394332,0.125205496420619,0.219299489575024,0.156187236137065,0.0609849384273718,0.524574428930401
"323","TCGA-G3-AAV4",0.0843473871281294,0.115295803988793,0.186039829300568,0.11257770672752,0.0412189092491392,0.483956487696302
"324","TCGA-DD-AACH",0.108182235137081,0.12116591539732,0.210110313365644,0.140205492384556,0.0622832434378998,0.546896623328373
"325","TCGA-DD-AADJ",0.0936092961894483,0.125014039113668,0.17399189935,0.108606778773696,0.0186560853628778,0.480202838422634
"326","TCGA-G3-A5SJ",0.112376315314322,0.138234557254525,0.222093569803538,0.155130476625361,0.0276484131704909,0.559319294542941
"327","TCGA-K7-AAU7",0.102153431640196,0.154642956998593,0.17895655868627,0.168025678885224,0.0348313267633187,0.56791170802102
"328","TCGA-HP-A5MZ",0.0924380618980884,0.162652714002502,0.205823816549092,0.138760671591319,0.0586375723208261,0.551324980253485
"329","TCGA-DD-A1EL",0.0950247715386206,0.114718977670028,0.184948206481314,0.126887243356742,0.0446079935364668,0.536171460653727
"330","TCGA-DD-A1EI",0.0961126116670645,0.141904464108295,0.201539365787933,0.13231341058677,0.0571656308669613,0.531068151258015
"331","TCGA-DD-AAEI",0.0901846116508507,0.109554899680285,0.191841645470801,0.111220975081356,0.0471166993867299,0.506564339158225
"332","TCGA-2Y-A9H8",0.102495570057913,0.139624585391853,0.191142144647291,0.124762127609966,0.0350527654161903,0.514943294581444
"333","TCGA-DD-A11C",0.0962917856147173,0.126072128426169,0.206112690387533,0.1182594302223,0.0476203280147671,0.514354556947754
"334","TCGA-DD-AAE3",0.0775267034408831,0.0978274774274692,0.189083705826006,0.112018312865772,0.0381812739988768,0.479557954992319
"335","TCGA-WX-AA46",0.0795622438012677,0.105495668241596,0.181811777539132,0.12155656815706,0.0486330775896754,0.469201960822616
"336","TCGA-DD-AAW2",0.0864814233881306,0.0953796861298396,0.187928811016818,0.105927590945866,0.0242605130184042,0.459745689428003
"337","TCGA-ZP-A9D2",0.118959398570215,0.15310969095932,0.197500898341682,0.149389349383073,0.0785336936730896,0.554131978119027
"338","TCGA-KR-A7K2",0.0944756175746741,0.147332490312645,0.169146258638125,0.112993448795123,0.0357638904898719,0.474544633017227
"339","TCGA-DD-AACZ",0.11406721391482,0.145390423678968,0.261869701297855,0.156119348346282,0.0725661919404494,0.62033247519501
"340","TCGA-BC-A8YO",0.117760884684961,0.151363322777022,0.257725309691612,0.146788212914459,0.0503319319246447,0.591467886464454
"341","TCGA-DD-A3A3",0.0837933253596262,0.108047887091073,0.150023504192731,0.107137411793079,0.0230926662429335,0.454496335090813
"342","TCGA-WX-AA44",0.101910607724961,0.153099979964719,0.170995391173898,0.130213011229485,0.0424109771953738,0.526090974154975
"343","TCGA-DD-A73B",0.0840447826380807,0.0868366296413038,0.17996737053102,0.104823960984887,0.0448453587686204,0.442819463916359
"344","TCGA-DD-A4NI",0.0946781895114033,0.135754655582317,0.208289815001212,0.12102355584935,0.0425280968364999,0.499277515459635
"345","TCGA-MI-A75I",0.092060340696112,0.115946951746948,0.174418481070481,0.124690743233044,0.0334091684920111,0.493152426855405
"346","TCGA-DD-AAE0",0.11434333226848,0.145101664084716,0.175163285319647,0.123898569677569,0.0379883584670896,0.523024647452358
"347","TCGA-DD-AADB",0.131391496818269,0.159235838183723,0.226441905500932,0.135997721245467,0.0363205857147408,0.561478827004489
"348","TCGA-ED-A459",0.112443974862025,0.124628195496052,0.170396238344719,0.129645474829852,0.0533333332853475,0.524996898025337
"349","TCGA-BC-A10Y",0.10138105276929,0.120233180864449,0.209912683862979,0.122026514055469,0.0340333894757605,0.509888319456196
"350","TCGA-DD-A1EB",0.0824571669681624,0.116352779574823,0.180110141560546,0.111415329824086,0.0279462880894752,0.459416935710606
"351","TCGA-DD-A11A",0.0909785246209417,0.0850480418713696,0.195636107170564,0.112099762178235,0.0414990102895035,0.468298784171706
"352","TCGA-BC-A3KG",0.0958561835540759,0.116752929168217,0.179095552239911,0.128194743326584,0.0336683886980158,0.481069491017436
"353","TCGA-DD-A119",0.0863048602838622,0.108777553783016,0.162203467859108,0.10926403686844,0.0339606187130471,0.477801605248345
"354","TCGA-DD-A115",0.0875165848102484,0.128269711220792,0.19960367665106,0.114957812490186,0.0314469578123256,0.513395653885226
"355","TCGA-G3-AAV7",0.104039219928609,0.147611710387802,0.178317016842925,0.158382098284093,0.0698147331210883,0.578878556496172
"356","TCGA-BC-A10Z",0.0801850721861798,0.0982997396056022,0.144765063249794,0.106849661036706,0.0233524092612325,0.43487746679018
"357","TCGA-BC-A69I",0.0796476332267596,0.114005465534965,0.186229146924403,0.11879878929635,0.0365151479796729,0.48308375630559
"358","TCGA-CC-A3MA",0.108038805130931,0.151074641550487,0.185569283959346,0.140800642963025,0.0591019993084571,0.536731853957408
"359","TCGA-ES-A2HT",0.0907219178664464,0.126698646769538,0.143955800775893,0.10895207949701,0.0228915050780346,0.467997866462333
"360","TCGA-DD-AAD2",0.0940829666508661,0.142700568670619,0.198144190916067,0.134613816764723,0.047780566364592,0.542320915801307
"361","TCGA-DD-AAD0",0.0811085335350221,0.115266884407348,0.14808379915061,0.106928101631336,0.0238831252738598,0.453252495572151
"362","TCGA-DD-A1ED",0.0913093529348512,0.118676823273806,0.215733585370042,0.138034325797532,0.046272695749151,0.518150924473214
"363","TCGA-ED-A7XP",0.0995179157197606,0.128456522070748,0.203399207668207,0.124621411247185,0.0534709605743319,0.526516750298237
"364","TCGA-DD-AACC",0.136888077632199,0.153924917372942,0.28236339644893,0.152262124857507,0.0561255805768288,0.58957643510474
"365","TCGA-5R-AA1D",0.0911345766755657,0.13888203923285,0.217504074619717,0.129779775777018,0.0643885108232042,0.536562041998817
