"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"hsa-mir-3163",-0.0695032877844078,0.0701679465812903,-2.65991222858731,0.00866957931435707,0.0388273302150135,-5.49844631204839
"hsa-mir-548ai",-0.083418093567635,0.0757706460242972,-3.00265230563601,0.00313846753104458,0.0164901045416058,-4.57162804165111
"hsa-mir-378f",-0.0892981978886631,0.0780400530678479,-3.59942514803689,0.000433205397234252,0.0028331728520591,-2.72455774121357
"hsa-mir-3154",-0.091602713002426,0.0734579601771852,-3.35840930481895,0.000994794475551222,0.00588430317142091,-3.50518034745874
"hsa-mir-6506",-0.0916180393416826,0.0813337485198018,-3.42723497975653,0.000787950117973525,0.00478959105651789,-3.28696274838423
"hsa-mir-374c",-0.0939037009376438,0.0721835708960133,-3.49413483578273,0.00062612587119714,0.00393817369566636,-3.07123220649334
"hsa-mir-548ba",-0.0964530331781523,0.0833241897285207,-3.01875836630697,0.00298551409921572,0.0158637062729513,-4.52561339859653
"hsa-mir-3124",-0.0988478906301229,0.13948902679707,-2.58421518718303,0.0107183591679137,0.0459253612638854,-5.6894320619442
"hsa-mir-378b",-0.108872536292702,0.0542451975790536,-4.61425243334415,8.42732231507671e-06,7.58459008356904e-05,1.03967261719127
"hsa-mir-3182",-0.122567078814504,0.0514132055611596,-5.55707135251363,1.22718910437332e-07,1.52870377836173e-06,5.14921263543604
"hsa-mir-548aw",-0.124557699954102,0.249840425858515,-2.79559307721108,0.00586153330065175,0.0281145637695595,-5.14361246269995
"hsa-mir-3618",-0.128457310012459,0.183356600587694,-2.89975174075305,0.00429856373916964,0.0216179239765756,-4.86044476679758
"hsa-mir-4678",-0.129572001835946,0.113131972281917,-3.69194158530333,0.000311384763262136,0.00209933598457376,-2.4128161575979
"hsa-mir-4670",-0.131452753589929,0.104717330380246,-3.9734674355409,0.000109887694100238,0.000806583460821765,-1.42412576487877
"hsa-mir-7152",-0.137037674316438,0.0976156681724486,-4.24370309602747,3.84360352418662e-05,0.000305055621476583,-0.420171011993045
"hsa-mir-1181",-0.138311367516885,0.208481244243674,-2.92541517272281,0.00397724600790627,0.0200568357664121,-4.78925332520382
"hsa-mir-3616",-0.144553660219003,0.0725384259462304,-4.82586123382112,3.40979626953202e-06,3.3756983068367e-05,1.91444800610329
"hsa-mir-6726",-0.149912581404498,0.134195419060568,-4.39060679193892,2.12810831812586e-05,0.000175568936245383,0.14733600140314
"hsa-mir-320d-2",-0.15445514615435,0.272758041313977,-2.77883879496637,0.00615654698581746,0.0293176326084118,-5.18829133661926
"hsa-mir-320d-1",-0.157122863877779,0.313488660585062,-2.74573423686806,0.00677949820064164,0.0318805902885173,-5.27585912349037
"hsa-mir-6883",-0.158548804471837,0.0907615082671813,-5.26236196735989,4.85534069587483e-07,5.50174448731359e-06,3.80757047331566
"hsa-mir-6087",-0.169417613074553,0.289082702513048,-2.65128737004899,0.00888369074169465,0.0396917393946025,-5.52046063513978
"hsa-mir-6501",-0.171932237820471,0.294731145563791,-3.24787091282824,0.00143602064279221,0.00826041232138271,-3.84766266245981
"hsa-mir-4700",-0.174509892990623,0.133035290118854,-5.54075883796419,1.32583930697715e-07,1.6300024421072e-06,5.07367826137236
"hsa-mir-607",-0.175232974624615,0.243356394456383,-4.03520203946994,8.68156472604155e-05,0.00065059853584399,-1.19943106183004
"hsa-mir-605",-0.177568481476625,0.237676121661331,-3.54559812678107,0.000523486133376397,0.00336067377775086,-2.90287239236159
"hsa-mir-3193",-0.182861762835224,0.431276536116837,-2.61906308922322,0.00972650705332872,0.0423508327947021,-5.60213448475623
"hsa-mir-4685",-0.185316782112648,0.25693807289154,-3.80932800416172,0.000203041212722318,0.00142507657138314,-2.00782230849935
"hsa-mir-1294",-0.187985479706249,0.266246142713039,-4.02409710821066,9.05923658122615e-05,0.000676207301955809,-1.24005530316461
"hsa-mir-488",-0.194115212838503,0.180652480154379,-4.24767452601941,3.78335896326597e-05,0.000301546534317936,-0.405027278825761
"hsa-mir-5696",-0.196055932332306,0.507188243936669,-2.98475513995176,0.00331687274170633,0.0173306600754155,-4.6225038700944
"hsa-mir-7845",-0.19669186499246,0.165152348581203,-4.85931949056791,2.94801199367494e-06,2.96535324069655e-05,2.05539772670013
"hsa-mir-548ah",-0.197502700872074,0.205303431867023,-4.17735667736431,4.9968336410159e-05,0.000390001828993814,-0.671511168270699
"hsa-mir-4536-1",-0.200102264441677,0.192530505240998,-4.69653583671312,5.94682892092624e-06,5.57931653617718e-05,1.37637105320366
"hsa-mir-4521",-0.203638179529212,0.40755112495066,-3.06868951127035,0.00255392474237533,0.0139244418562551,-4.38157904372034
