"","substanceBXH","geneSymbol","moduleColor","GS.Activity_score","p.GS.Activity_score","MM.brown","p.MM.brown","MM.grey","p.MM.grey","MM.blue","p.MM.blue","MM.turquoise","p.MM.turquoise"
"GSKIP","GSKIP","GSKIP","turquoise",0.313971653443286,8.58945550563633e-10,0.535315304368922,1.88048082045671e-28,0.205445449525574,7.69124766607346e-05,0.380235034507636,5.31546752456383e-14,0.51222963341791,8.33024050753003e-26
"KLF12","KLF12","KLF12","turquoise",-0.310005971059774,1.4298597132854e-09,-0.103073207580126,0.0491025560830202,-0.511196822245221,1.08240685846071e-25,-0.143427096941479,0.00605150023573954,0.411195821603794,2.52221705373606e-16
"SYVN1","SYVN1","SYVN1","turquoise",-0.304857823345737,2.73998919674758e-09,-0.0138401183889658,0.792149231053584,-0.313015705159645,9.71891912598243e-10,0.015849241416446,0.762820031856832,0.505145283740227,4.93234389675269e-25
"TRIM6","TRIM6","TRIM6","turquoise",0.304507087764209,2.86281555625539e-09,0.490058622946348,1.90146171567865e-23,0.349370718527437,6.44322356531306e-12,0.473224144041383,9.08817073641704e-22,0.430043112910413,7.31596652820493e-18
"MET","MET","MET","turquoise",-0.303878970977173,3.09625169923709e-09,-0.0621340702230683,0.236356676586347,-0.267259339934141,2.18287609214647e-07,0.0383217546143247,0.465455612048181,0.386242697959299,1.965669331709e-14
"CHMP4A","CHMP4A","CHMP4A","turquoise",0.301800480558634,4.00784490275302e-09,0.548434645516092,4.75541429490206e-30,0.381615069662835,4.23723162312933e-14,0.472938002497131,9.68783989235785e-22,0.482657617902708,1.06868825550039e-22
"FASN","FASN","FASN","turquoise",-0.301672430275812,4.07180198952747e-09,-0.0821787351052699,0.117047109286196,-0.202849082856252,9.50929246344194e-05,0.104476005564758,0.0460836344981439,0.328528974995859,1.23900395307062e-10
"PIK3R1","PIK3R1","PIK3R1","turquoise",-0.300396023884779,4.76586060003801e-09,0.013955555553195,0.790455683751427,-0.584817157227722,7.22897499311036e-35,-0.171436881269134,0.00100743937038584,0.510459201441284,1.30430812908352e-25
"GAS2","GAS2","GAS2","turquoise",-0.300343706108095,4.79662756483284e-09,-0.236950730124236,4.72253821918036e-06,-0.371874214861103,2.05198657509324e-13,-0.0373602942805634,0.476732571622962,0.236038655782785,5.14913773915163e-06
"YWHAH","YWHAH","YWHAH","turquoise",0.299752237885028,5.15812396699592e-09,0.617992454864472,8.01844542590286e-40,0.424231733629959,2.23189248574481e-17,0.689601795736779,8.09064920064027e-53,0.637336253498233,5.39043172011642e-43
"TMEM14A","TMEM14A","TMEM14A","turquoise",-0.299050076258511,5.6216123921048e-09,-0.107765548978266,0.0396100909845427,-0.250266519080063,1.28404890908098e-06,0.188574301213496,0.000291312445211463,0.366458103711017,4.82236426990685e-13
"DRAM2","DRAM2","DRAM2","turquoise",0.295691517982526,8.45710805530825e-09,0.546432025728796,8.42439450829228e-30,0.405669182004535,6.83259098991861e-16,0.638899942807779,2.9188779722697e-43,0.579512345615905,3.97600067903964e-34
"MYH14","MYH14","MYH14","turquoise",-0.294510359606509,9.75115067479679e-09,0.0295949841416699,0.573029486280002,-0.322467294871473,2.80996193708038e-10,0.136640103242205,0.00895357810494694,0.512709107359745,7.37438810616317e-26
"TRIM21","TRIM21","TRIM21","turquoise",0.294469571866998,9.7990979844346e-09,0.518546769972131,1.6462872512782e-26,0.0164964783108959,0.753441204563142,0.384027041832673,2.84366680740655e-14,0.496023006275285,4.58620350388847e-24
"LEF1","LEF1","LEF1","turquoise",0.292965739105649,1.17352896454277e-08,0.381658852609367,4.2067903587287e-14,0.205728974396065,7.5138733792729e-05,0.3284330641596,1.25533928550159e-10,0.343451199069218,1.52607280412952e-11
"ITGAV","ITGAV","ITGAV","turquoise",0.292734664159729,1.20638557078176e-08,0.629773930528206,9.96754176727073e-42,0.165818405230351,0.00147719900071996,0.456160848033401,3.70288626160565e-20,0.680709926124359,5.29600475397947e-51
"PSAP","PSAP","PSAP","turquoise",0.291581808833906,1.38406717644452e-08,0.585410314649613,5.9627353290601e-35,0.213861071469172,3.79606181593016e-05,0.506792498313878,3.27391026126076e-25,0.58134030151199,2.21745904606852e-34
"DPP4","DPP4","DPP4","turquoise",-0.291197639207526,1.44871333676932e-08,-0.170491362885516,0.00107534821057347,-0.510004489253594,1.46288027611929e-25,-0.0828410205874059,0.114115216428465,0.278058933718612,6.62834985166427e-08
"ERBB3","ERBB3","ERBB3","turquoise",-0.29019418124371,1.63165143003177e-08,-0.0342949506196598,0.513660305057139,0.159905668984634,0.00218212495582058,0.351829761159379,4.47937287311578e-12,0.413789924668846,1.56983164790941e-16
"TGFB2","TGFB2","TGFB2","turquoise",0.287580971632585,2.21911485480302e-08,0.643699395946993,4.34319019288387e-44,0.280300612186992,5.14197025787195e-08,0.468362193510447,2.66976094470808e-21,0.601797667118161,2.48482346161883e-37
"CRADD","CRADD","CRADD","turquoise",-0.287266458671752,2.30230038996915e-08,-0.12216463298277,0.0195592275235848,-0.451093488826468,1.070414368308e-19,-0.0650563287221331,0.214993859196516,0.29673163282998,7.45656221344098e-09
"RETSAT","RETSAT","RETSAT","turquoise",-0.287108971802429,2.34507872229315e-08,-0.0571181974001579,0.276424139067616,-0.422054842662869,3.370788098228e-17,-0.158209045786236,0.00243482795102718,0.359568742263392,1.3973510272332e-12
"ARL6IP5","ARL6IP5","ARL6IP5","turquoise",0.285273984519618,2.9037266529756e-08,0.590077043887045,1.29250793320661e-35,-0.0219668398597438,0.675737404070602,0.352623631376298,3.98063358747495e-12,0.653404570061583,8.29047657107345e-46
"TNFAIP3","TNFAIP3","TNFAIP3","turquoise",0.282967019326447,3.79034908169284e-08,0.509668167599995,1.5922664602895e-25,-0.0918437339583288,0.0797121278388782,0.300169702093299,4.90034639516753e-09,0.66537965867531,5.10550043329479e-48
"ATP6V1B2","ATP6V1B2","ATP6V1B2","turquoise",0.281516311538631,4.47624880495274e-08,0.563598582105929,5.51151469719327e-32,0.0817816098598011,0.118833203544287,0.380857293720572,4.79958499520644e-14,0.645999511182599,1.72187414789189e-44
"EPHB6","EPHB6","EPHB6","turquoise",0.280941400277659,4.77998445661278e-08,0.565087704692762,3.51356167760317e-32,0.352160801604532,4.26439457318412e-12,0.463620873681312,7.5113162323365e-21,0.452083071641863,8.71216489469719e-20
"TP53","TP53","TP53","turquoise",0.278448247644172,6.34342922358294e-08,0.472459746736952,1.07783135806912e-21,0.333300964869163,6.41994059678341e-11,0.39617804603261,3.62531700344869e-15,0.442063877085088,6.79522158478288e-19
"MCL1","MCL1","MCL1","turquoise",0.278403278452398,6.3757263547016e-08,0.574630051524112,1.85779351079709e-33,0.146066952473789,0.00517322989088316,0.370707377854112,2.47007111985928e-13,0.629978864431909,9.21967029243458e-42
"MYC","MYC","MYC","turquoise",0.27816590658061,6.548854442347e-08,0.286728858699488,2.45151811390279e-08,0.075687632415389,0.14898639264799,0.197817757773662,0.00014238014327021,0.280925090817791,4.78888484800675e-08
"PSMA3","PSMA3","PSMA3","turquoise",0.27566292935127,8.67342853386944e-08,0.362996597146313,8.25653907406443e-13,0.17605941873835,0.000728822708390835,0.459250542960543,1.92156613371458e-20,0.354847855548484,2.85465878309796e-12
"ATP7B","ATP7B","ATP7B","turquoise",-0.274588144255793,9.77722613015733e-08,-0.0208162408836798,0.691830205003559,-0.32454044682223,2.12793737756312e-10,-0.081442723506486,0.12037412905066,0.457369737814335,2.86694512100232e-20
"NCK2","NCK2","NCK2","turquoise",0.272927178821171,1.17537095391725e-07,0.631088607470656,6.03738743630046e-42,0.523414019276864,4.61148450600394e-27,0.558726898653774,2.36629110530558e-31,0.574110867168961,2.18544485953903e-33
"SH3BP4","SH3BP4","SH3BP4","turquoise",-0.272077206178573,1.29088295001982e-07,0.00483885366669702,0.926595061297342,-0.401966704555027,1.3184805823378e-15,-0.0445579684079257,0.396003452139885,0.4822730020806,1.16766661853491e-22
"GCLC","GCLC","GCLC","turquoise",-0.271801387836155,1.33066296239791e-07,-0.137147644687597,0.00870000074893737,-0.518943842158013,1.48508711175229e-26,-0.0989857232600452,0.0588549705620487,0.360649986771558,1.18446662805799e-12
"PTHLH","PTHLH","PTHLH","turquoise",0.27089373944429,1.47007914341753e-07,0.49080518206269,1.5938222384265e-23,0.53378566001221,2.85735071229941e-28,0.482871548149059,1.01726359377357e-22,0.384490797767645,2.63276751320814e-14
"YWHAB","YWHAB","YWHAB","turquoise",0.267746423803093,2.07093291608352e-07,0.664783320855126,6.61520221438278e-48,0.341469708093137,2.02848723391659e-11,0.699058643650505,8.00233861629216e-55,0.775324976564808,1.9166616899558e-74
"CX3CR1","CX3CR1","CX3CR1","turquoise",0.267591425550923,2.10594174439126e-07,0.559058903685848,2.14424275019981e-31,0.0479794694098222,0.360701701561884,0.263764492685726,3.17502110092316e-07,0.556437163462952,4.65480641727025e-31
"PPP3CC","PPP3CC","PPP3CC","turquoise",0.267133377076993,2.21275961660304e-07,0.55167841618361,1.8679110624982e-30,0.0659302809548983,0.208882794354345,0.336123093025837,4.32840393005638e-11,0.639399385100313,2.39772803999214e-43
"NEDD4","NEDD4","NEDD4","turquoise",-0.267052439239538,2.23216869699324e-07,-0.0192924559378322,0.713356630493792,-0.513646771761632,5.80724221340482e-26,-0.106022427621621,0.0429375836636817,0.514692968344354,4.44451560094118e-26
"FBXO7","FBXO7","FBXO7","turquoise",-0.264407345161065,2.96476441761544e-07,0.00187013421862207,0.971596250714466,-0.295662681362512,8.48662148750213e-09,0.0671931429525693,0.200275231104158,0.420303800560324,4.6862292148123e-17
"GLS","GLS","GLS","turquoise",0.264189437566647,3.03448858288338e-07,0.609479275780299,1.70426768791223e-38,0.42967328375016,7.85918569080948e-18,0.525281653553527,2.81447414111127e-27,0.602477415981121,1.96600253201446e-37
"CBL","CBL","CBL","turquoise",0.262591512457219,3.59616596784608e-07,0.727306617713645,2.60861150038212e-61,0.249949422525822,1.32564975038277e-06,0.532879700025957,3.65712417869467e-28,0.854090823428508,4.33025859097147e-105
"PHF23","PHF23","PHF23","turquoise",0.262128093360617,3.77693012656014e-07,0.4477002497397,2.15767414156782e-19,0.415375649754173,1.17243848943194e-16,0.526295972817539,2.14968189232486e-27,0.468286664752947,2.71446194336426e-21
"TMBIM6","TMBIM6","TMBIM6","turquoise",-0.261009756976364,4.24983106466113e-07,-0.016888903521996,0.747772234973178,-0.469127399506697,2.25585204061443e-21,-0.101674309246487,0.0522759360521187,0.389995825888601,1.04492038418559e-14
"SH3GLB1","SH3GLB1","SH3GLB1","turquoise",0.260642874514092,4.41700285337838e-07,0.660512138952112,4.15735411237725e-47,0.143395381557212,0.00606281956917496,0.537320735857785,1.08305598281096e-28,0.815488909464362,3.16293360421085e-88
"GADD45A","GADD45A","GADD45A","turquoise",-0.260545230906065,4.46254816326381e-07,-0.111034555412836,0.0339557172391164,-0.639011055777141,2.79400227887007e-43,-0.266911523728751,2.26635210182088e-07,0.19930786188115,0.000126467749002671
"ATP6V1H","ATP6V1H","ATP6V1H","turquoise",0.260443608577917,4.51042829565425e-07,0.435636058136406,2.45007904476315e-18,0.219739275971666,2.27948682413034e-05,0.459673901954438,1.75547083696549e-20,0.469886139555483,1.90803047986868e-21
"BNIP3L","BNIP3L","BNIP3L","turquoise",0.260176460180147,4.6386627690034e-07,0.551634749673963,1.89168503657685e-30,0.065464217227205,0.212125937502738,0.390079335633815,1.03023682700291e-14,0.6542430210166,5.84892555361413e-46
"AKT2","AKT2","AKT2","turquoise",-0.259247717919388,5.11228066487483e-07,0.175468538757512,0.000759955453579954,-0.0841761830039846,0.108379828603456,0.287942665226397,2.12704064247666e-08,0.63742191042216,5.21278634610113e-43
"IL7","IL7","IL7","turquoise",0.256315026906498,6.93226244556905e-07,0.485224207965184,5.90068886734829e-23,-0.0954178341916143,0.0686283160019108,0.21363834983489,3.86907470487947e-05,0.522674233305694,5.6029548612146e-27
"MGAT5","MGAT5","MGAT5","turquoise",0.255164220533108,7.80431248035212e-07,0.635035430609698,1.3207799348551e-42,0.385716345202947,2.14643375981841e-14,0.585250281735633,6.28095977121018e-35,0.637673104538206,4.72458825037427e-43
"ITPR1","ITPR1","ITPR1","turquoise",0.253362079531756,9.38475310248354e-07,0.574726538086729,1.80249396548209e-33,-0.0359168942144393,0.493938311722904,0.183816293838756,0.000415743262068691,0.552050914891364,1.67674969912853e-30
"PRKCA","PRKCA","PRKCA","turquoise",-0.252522694984575,1.02216059883688e-06,0.155917527960412,0.00281849336816068,-0.00129113318360822,0.980388005674588,0.41589766206047,1.06466565525489e-16,0.702754124058222,1.25393504899059e-55
"MRTFA","MRTFA","MRTFA","turquoise",0.252158323490647,1.06067328375377e-06,0.693688528767563,1.12504565263979e-53,0.377028771049985,8.9640328261604e-14,0.67574712627663,5.12571467879714e-50,0.751986784626536,1.10304477662286e-67
"SORL1","SORL1","SORL1","turquoise",-0.250638177246937,1.23688125172489e-06,-0.045477440076968,0.386318333634008,-0.569700971350771,8.58405027630528e-33,-0.294382334019583,9.90241614667061e-09,0.265705568511461,2.58023062040507e-07
"NFS1","NFS1","NFS1","turquoise",-0.247450966280412,1.70170229918568e-06,0.0481585574403604,0.358909773514386,-0.0175403870660594,0.738390971141014,0.317587814676643,5.36136977976081e-10,0.474817381133334,6.36039537626712e-22
"OPTN","OPTN","OPTN","turquoise",0.245436183839904,2.07732826177921e-06,0.397791203211825,2.74026800797131e-15,0.208453146883251,5.99515620549217e-05,0.475157593463762,5.89226944231323e-22,0.441275223050159,7.9648837904794e-19
"HIPK2","HIPK2","HIPK2","turquoise",-0.245071536602175,2.1532909626933e-06,0.0979392058751378,0.0615944599276085,-0.387795363853075,1.51497374243066e-14,-0.0181335106582983,0.729883644425444,0.559215253642922,2.046936442006e-31
"LIAS","LIAS","LIAS","turquoise",-0.245049740859018,2.15791456466892e-06,-0.0140053942229113,0.789724818088418,-0.0366607833073266,0.4850298623585,0.11509748114111,0.027899004419232,0.31297608546452,9.76871613224412e-10
"SLC20A1","SLC20A1","SLC20A1","turquoise",0.244927830455983,2.18395140374433e-06,0.444739972175221,3.95192982842079e-19,0.213029254461157,4.07558770723424e-05,0.440213603877477,9.8570209733034e-19,0.47362316128459,8.31257505805608e-22
"DNAJC10","DNAJC10","DNAJC10","turquoise",0.243963478311602,2.40076547877651e-06,0.614715498576711,2.62937126346833e-39,0.328643066293422,1.21984149223274e-10,0.591844387074771,7.19679184120796e-36,0.76798491880763,3.1193372305783e-72
"NFKB1","NFKB1","NFKB1","turquoise",0.243838900954126,2.43023117940088e-06,0.63370742369663,2.20789766114595e-42,0.00154895525960382,0.976472788431367,0.362520604146497,8.88571467905146e-13,0.816833749760543,9.57457082575262e-89
"BCL10","BCL10","BCL10","turquoise",0.243428396500523,2.52979220566019e-06,0.619143155479508,5.26666768375381e-40,0.232361546439862,7.27170509629721e-06,0.603396414964408,1.43114978756921e-37,0.767693492762099,3.80345290579814e-72
"SLC31A1","SLC31A1","SLC31A1","turquoise",-0.243312222556562,2.55866866187543e-06,0.00480201144829512,0.927152399096081,-0.585227566098187,6.32747081851683e-35,-0.187029302037993,0.000327287522669618,0.423294808281056,2.66623328245102e-17
"TRPM7","TRPM7","TRPM7","turquoise",-0.242662658830973,2.72602129589666e-06,0.200531534238551,0.000114665049188761,-0.327712991679128,1.38485685048396e-10,0.0765274921946467,0.14451521536356,0.750954141366127,2.10973249252676e-67
"H1.0","H1.0","H1.0","turquoise",-0.240735711494447,3.28625121811824e-06,0.074759231371603,0.154050469468872,-0.110556010772307,0.0347378511390858,0.243155247092589,2.59818766982595e-06,0.507948542301714,2.4523038254627e-25
"NOD1","NOD1","NOD1","turquoise",0.239868429221024,3.57284220271684e-06,0.700957115297467,3.09916016357152e-55,0.0493330693997452,0.347296312851913,0.438483334464617,1.39289997632988e-18,0.81584618943626,2.30479158586055e-88
"CYLD","CYLD","CYLD","turquoise",0.239739199353923,3.61753697183092e-06,0.550065004245324,2.97690937009477e-30,-0.198731021197972,0.000132418633195184,0.189965715260807,0.000262104706583823,0.690795841506834,4.56161040199577e-53
"SIAH2","SIAH2","SIAH2","turquoise",-0.238646053995424,4.01756192359968e-06,-0.164684298771795,0.00159357819685725,-0.339794182819773,2.5763405479647e-11,0.00520376087022796,0.921076837229229,0.2547955260056,8.10529691257751e-07
"BAG3","BAG3","BAG3","turquoise",0.237894348364667,4.31677255471637e-06,0.454159577168267,5.64323888921432e-20,0.141461669123789,0.00678989915681941,0.394447362782061,4.88674184757559e-15,0.538171633718755,8.56044320309505e-29
"SYTL4","SYTL4","SYTL4","turquoise",-0.236470539355389,4.94274687276879e-06,0.086667622525658,0.0982870863579235,-0.5257582593721,2.48004646676748e-27,-0.0799746447733161,0.127230076767087,0.484548115031871,6.90339472315764e-23
"C1QBP","C1QBP","C1QBP","turquoise",0.234527637029452,5.93782722993691e-06,0.325252028983278,1.93332090340571e-10,0.378176518492278,7.43951477259755e-14,0.426069087484368,1.57228662855693e-17,0.338932107665316,2.91194402087508e-11
"GNAI2","GNAI2","GNAI2","turquoise",0.234137279056446,6.1595671941207e-06,0.56483347261775,3.79488499157332e-32,0.0138390944506756,0.792164257358041,0.478289024248868,2.90359864944368e-22,0.621912648415438,1.90130082441568e-40
"NBN","NBN","NBN","turquoise",0.233274171548706,6.6781920558222e-06,0.508930928332756,1.91670952059765e-25,0.0436739146313442,0.40545185871929,0.398965425880076,2.23304125764578e-15,0.677043143813195,2.8456641208422e-50
"ATP23","ATP23","ATP23","turquoise",-0.232120265183684,7.43682231768499e-06,-0.0122724640277111,0.815241439110365,-0.106986770982371,0.0410687701697436,0.323579680555354,2.4211885071781e-10,0.42122277766983,3.94303248420339e-17
"DSTN","DSTN","DSTN","turquoise",0.231398906129493,7.95203322993273e-06,0.56350549179829,5.66840670872825e-32,0.325803463595651,1.79452357084382e-10,0.503570815286773,7.28247222831373e-25,0.566245749140769,2.47177722353481e-32
"SP100","SP100","SP100","turquoise",0.230580473002721,8.57770089137519e-06,0.410993401294761,2.61683455404838e-16,-0.163512914894738,0.0017225561734335,0.210885051949581,4.88852231290952e-05,0.503143703523373,8.09159445986621e-25
"MTMR8","MTMR8","MTMR8","turquoise",0.229232497209628,9.71146584151564e-06,0.446916059752598,2.53430448273387e-19,0.203316591612573,9.15461961394615e-05,0.448086620702502,1.99293416092884e-19,0.514856032752574,4.26270556349053e-26
"CAPN2","CAPN2","CAPN2","turquoise",0.229027776561378,9.8956528866946e-06,0.545217752236994,1.18935960715929e-29,0.227022938583669,1.18838652530656e-05,0.388482096914825,1.34954811560038e-14,0.573362077547008,2.76094886912814e-33
"RNF5","RNF5","RNF5","turquoise",-0.227474980710407,1.1404910801234e-05,-0.0886944806395633,0.0906403462640264,0.0660662909864167,0.207943136596926,0.323094662638916,2.58380078729215e-10,0.270240466894719,1.57902077487131e-07
"INF2","INF2","INF2","turquoise",0.227325036970012,1.15617099375315e-05,0.527327827304809,1.63276272637387e-27,0.318233935700145,4.92507382269939e-10,0.438321941343584,1.43841400149339e-18,0.46941047543557,2.11933175960813e-21
"DBH","DBH","DBH","turquoise",-0.225865689584293,1.31986525833114e-05,0.0225846230680362,0.66715674135379,-0.415555790051657,1.13408894408148e-16,-0.19534192637632,0.000173035748290594,0.294454850397192,9.8164595337824e-09
"HMGCR","HMGCR","HMGCR","turquoise",-0.225515668863713,1.36228009840653e-05,-0.00547685462047326,0.916949500323235,-0.0798917093370948,0.127626234676054,0.212554239589745,4.243824517047e-05,0.407780600137243,4.67931220655327e-16
"DDIT4","DDIT4","DDIT4","turquoise",0.225036702962242,1.42242236579116e-05,0.489688540813206,2.07497809344174e-23,-0.0346716807876585,0.509043356680939,0.225393622673604,1.37737150388934e-05,0.476267733301148,4.58865193731223e-22
"GNPTAB","GNPTAB","GNPTAB","turquoise",0.224912536306715,1.43842035810512e-05,0.623498989641066,1.05584038837563e-40,0.139129998514837,0.00776973207598908,0.437986770696517,1.53765737391004e-18,0.732003206847554,1.81242236605855e-62
"AP1S3","AP1S3","AP1S3","turquoise",0.224840383143651,1.44779512666618e-05,0.509247643874101,1.77002884542467e-25,0.406325894276682,6.07541583704063e-16,0.562478248393507,7.72185103528436e-32,0.547295282880457,6.58701365848838e-30
"MANBA","MANBA","MANBA","turquoise",0.2239295138236,1.57124574128282e-05,0.578029695031865,6.36742910990543e-34,0.318761833270693,4.59440477037588e-10,0.547652157105566,5.94874993567622e-30,0.661430094151042,2.80775506625054e-47
"PDPK1","PDPK1","PDPK1","turquoise",-0.223052279985367,1.69953513519858e-05,0.210752638699022,4.94344016239885e-05,-0.212009987614107,4.44464434356772e-05,0.204207537035782,8.51289446013925e-05,0.745527410766199,6.0507960045616e-66
"PDIA3","PDIA3","PDIA3","turquoise",0.222649638116738,1.76169124437672e-05,0.404078967446839,9.07064893975923e-16,0.322471808789933,2.80826793070765e-10,0.521446066723723,7.73340475764353e-27,0.435190388608415,2.67522801777365e-18
"IRAK4","IRAK4","IRAK4","turquoise",0.222267483231465,1.82267505468374e-05,0.631977238138651,4.29613561819618e-42,0.167314945590225,0.00133555799744233,0.515312713465616,3.79168839087853e-26,0.791741162511288,1.04324188282472e-79
"HACD2","HACD2","HACD2","turquoise",-0.222178532617072,1.83715428163238e-05,0.23702484315954,4.68939609533638e-06,-0.0140241082953013,0.789450430666579,0.34015843590141,2.44615378868078e-11,0.766123753639799,1.10121117608979e-71
"VPS26B","VPS26B","VPS26B","turquoise",-0.221854199838863,1.89087831192653e-05,0.176259799515342,0.000718535694357301,-0.0231909978208917,0.658776474562488,0.303095009766606,3.41359657912324e-09,0.597151042096186,1.21365911503328e-36
