"","logFC","AveExpr","t","P.Value","adj.P.Val","B","Change"
"TRIM7",0.296665458834102,0.342405690103481,5.09246284960716,5.37089690819555e-07,1.87848174004913e-06,5.11560916272048,"NOT"
"DDAH1",-0.742863576100898,5.60356692680105,-5.09184316164056,5.38744736768322e-07,1.88388090325621e-06,5.11264234526349,"DOWN"
"NFATC2",-0.553466149698023,2.24336405386643,-5.09081623999385,5.41498282784794e-07,1.89311827334742e-06,5.10772655746333,"DOWN"
"TRIOBP",0.41621924661591,3.65482137085856,5.09029910745889,5.42890051701109e-07,1.89759193654916e-06,5.10525141851744,"NOT"
"FAM104A",0.291855986767345,2.9472032658902,5.08799966651072,5.49120608804263e-07,1.91897352779367e-06,5.09424834598703,"NOT"
"CH25H",-0.870440766686958,1.45410930625767,-5.08793198735525,5.49305036218702e-07,1.91922166381513e-06,5.09392456038841,"DOWN"
"CTSV",0.851916313031346,0.926726225276676,5.08782513918152,5.49596322212338e-07,1.91984297443332e-06,5.0934133930111,"UP"
"DAB1",-0.664751057477331,1.1795376859105,-5.08776059262116,5.4977235934267e-07,1.92006152578686e-06,5.0931046034033,"DOWN"
"ANKRD49",0.290030733880708,2.76638233546217,5.08687075802724,5.52204763183947e-07,1.92815864585959e-06,5.08884800264948,"NOT"
"GID8",0.33415657981018,5.19251058841483,5.0867167563849,5.52626789467377e-07,1.92923414577625e-06,5.08811138915441,"NOT"
"SHFL",-0.595639531773398,4.64395294191436,-5.08647719625773,5.53283900722221e-07,1.93112972032193e-06,5.08696557540369,"DOWN"
"OSBPL1A",-0.568560393024037,2.40509402116536,-5.08614653441111,5.54192145265487e-07,1.93361487365055e-06,5.0853841012354,"DOWN"
"RBM47",-0.513652529673315,4.27562020823951,-5.08613477828053,5.54224462928027e-07,1.93361487365055e-06,5.08532787622838,"DOWN"
"RCC2",0.570932728349248,4.28136842204316,5.08527191655024,5.56601459421671e-07,1.94150758500806e-06,5.08120145674948,"UP"
"B3GNT2",-0.463492199809775,3.8828022329066,-5.08315204540649,5.62483205528194e-07,1.9613642355764e-06,5.07106632882157,"NOT"
"SAP30BP",0.336333968069592,3.89077311927278,5.08313673872759,5.62525892988138e-07,1.9613642355764e-06,5.07099316097696,"NOT"
"POLR2H",0.399030661433433,4.89170563872752,5.08297137698589,5.62987255798828e-07,1.96232955529616e-06,5.07020272351165,"NOT"
"LONRF3",-0.552515209294004,2.22627033130996,-5.08295438301365,5.63034690087044e-07,1.96232955529616e-06,5.07012149275315,"DOWN"
"GSDMC",0.41842074773891,0.420833742736699,5.08259468721568,5.64039595680498e-07,1.96542710018734e-06,5.06840221213702,"NOT"
"ACOT1",-0.854754529047334,3.74399066353858,-5.08214032616131,5.65311454526097e-07,1.96945339140129e-06,5.06623060226172,"DOWN"
"KCNK5",-1.05339117352644,2.72053993507131,-5.08124279034051,5.67832018884504e-07,1.97782741695033e-06,5.06194135067281,"DOWN"
"NT5M",0.673001994650986,1.97587836259824,5.08032981218388,5.70407104745691e-07,1.98638786157683e-06,5.05757898736811,"UP"
"TRIM37",0.376819053498789,2.96806072996334,5.08014928363722,5.7091762788779e-07,1.98775662170562e-06,5.05671647351299,"NOT"
"CD33",-0.348907719589042,0.911082377115603,-5.07912720791588,5.73816339648122e-07,1.99743803398187e-06,5.05183379765877,"NOT"
"CLEC16A",0.3493711502709,2.49198757911226,5.07894603238588,5.74331655669511e-07,1.99882063874615e-06,5.05096837361097,"NOT"
"GZMM",-0.748472627084096,2.08533508185066,-5.07833806518365,5.76064165846453e-07,2.0044379498844e-06,5.04806448610313,"DOWN"
"CLDN2",-1.78404888572601,4.36207783780646,-5.07796747171805,5.77122716865154e-07,2.00770836596942e-06,5.04629453829068,"DOWN"
"MMP14",0.888972247328391,5.11496551803937,5.07632945646884,5.81824074476782e-07,2.02364751577012e-06,5.03847277228714,"UP"
"XPOT",0.478826033890776,4.48210336986602,5.07518007416073,5.85145078894993e-07,2.03478008219938e-06,5.03298563112758,"NOT"
"C17orf100",-0.445028891217494,1.71269133604546,-5.07415903328861,5.88110631881146e-07,2.0446722831438e-06,5.02811211093171,"NOT"
"PEX11A",-0.598281271214573,4.06321866424705,-5.07307064297227,5.91287807051152e-07,2.05529601132139e-06,5.02291807902823,"DOWN"
"PGGT1B",-0.254860063671452,2.4790781547613,-5.07205293379758,5.94273671768765e-07,2.06525052372135e-06,5.01806224270331,"NOT"
"PALD1",0.483816875900395,2.11444214313624,5.07187735876478,5.94790265866663e-07,2.06662137345581e-06,5.01722460155703,"NOT"
"TUBB4B",0.544277310999774,7.56338814435385,5.071778293692,5.95081936536378e-07,2.06721031577336e-06,5.0167519888166,"UP"
"AP4S1",-0.285087351920907,1.23007962423424,-5.07113867444551,5.96968458209924e-07,2.07333811193968e-06,5.01370073413392,"NOT"
"C1orf50",-0.184845150996616,0.61238845820427,-5.06577773123509,6.13009368666331e-07,2.12861307761194e-06,4.98814012572771,"NOT"
"BMP6",-0.631750528499747,0.96980727684572,-5.06565371889271,6.13385326177971e-07,2.12948155606431e-06,4.98754912597027,"DOWN"
"RILPL1",0.268066677757448,1.31397475549881,5.06494972681822,6.15523788843937e-07,2.13646728841605e-06,4.98419438640109,"NOT"
"SUN1",0.403959876483268,3.86048192550637,5.06379129968446,6.19058360542026e-07,2.14829502024849e-06,4.97867501988552,"NOT"
"EIF2B4",0.357880910134152,3.81824378254717,5.06356438626966,6.19753010461137e-07,2.15026464835204e-06,4.97759401361569,"NOT"
"PBXIP1",0.450598617462815,6.29538211688182,5.06250963699907,6.22991823951054e-07,2.16105876446818e-06,4.97256979276198,"NOT"
"RFT1",0.301492249282446,2.93296051633556,5.0618476644975,6.25032895566619e-07,2.16769453287206e-06,4.96941700750498,"NOT"
"IRF2",-0.405473956393397,4.54371522090178,-5.05852005440322,6.35391348138119e-07,2.20316741841088e-06,4.95357407198897,"NOT"
"GNG12",-0.621987871365144,4.64439872290299,-5.05837450598279,6.35848192648424e-07,2.20429978852776e-06,4.9528813180303,"DOWN"
"SEC24A",-0.492746293897292,4.16169603409722,-5.05772015954552,6.37905970222952e-07,2.21098052481413e-06,4.94976710067193,"NOT"
"HOXA3",0.650482316715318,0.809528049470814,5.05755536552211,6.384252261925e-07,2.21232710473137e-06,4.94898285602589,"UP"
"RHOF",0.145215532355156,0.203378749165576,5.0564378722886,6.41957181004242e-07,2.22411086399934e-06,4.94366536998987,"NOT"
"ACRV1",0.15461738508739,0.195930684605042,5.05587545975457,6.43741886925058e-07,2.22983755755556e-06,4.94098957583393,"NOT"
"PSMD9",0.207294788758235,0.792564825742361,5.05579521879185,6.43996906752605e-07,2.23026435922244e-06,4.94060783426787,"NOT"
"SLC45A4",0.765596173041427,1.50073450801963,5.05533488864902,6.4546180586896e-07,2.23488013446054e-06,4.93841794468896,"UP"
"FBXL8",0.386503477104214,1.44665549807602,5.05424149048944,6.48954235136299e-07,2.24623309133327e-06,4.93321712062142,"NOT"
"MDFI",0.863542214102385,1.41325287853791,5.05419263174478,6.49110720970334e-07,2.24623309133327e-06,4.93298474382384,"UP"
"DIS3",-0.337982183413618,2.75974045889195,-5.05418382573095,6.49138928941535e-07,2.24623309133327e-06,4.93294286180269,"NOT"
"ERLEC1",0.361559772401946,5.7581306608165,5.05412903104987,6.49314477314914e-07,2.24638116349328e-06,4.93268225589467,"NOT"
"DNAL4",0.394708843024322,3.36457395416232,5.05327892349766,6.52043897372508e-07,2.25536279383487e-06,4.92863942693745,"NOT"
"FAM219B",0.291307989215122,1.38366526833519,5.05307735901636,6.52692681274827e-07,2.25679805452632e-06,4.92768094140754,"NOT"
"IFITM3",0.615769654623292,11.1398742660612,5.05306714062522,6.52725588254346e-07,2.25679805452632e-06,4.92763235150423,"UP"
"PPIH",0.450445650929732,2.33374197627086,5.05275276547415,6.53738776381842e-07,2.25942903316593e-06,4.92613749537889,"NOT"
"MON2",-0.291876968612908,2.50780594850048,-5.05274817163904,6.53753592954339e-07,2.25942903316593e-06,4.92611565226894,"NOT"
"ENG",-0.733089842513296,5.39814499917078,-5.05270162803081,6.53903729141712e-07,2.25948642042207e-06,4.92589434423735,"DOWN"
"PES1",0.397511206964229,5.34752730822802,5.05259754231468,6.54239600171889e-07,2.26018543783351e-06,4.92539943844093,"NOT"
"ZNF778",0.234838124859192,0.85967175439267,5.05153826666147,6.57667247911783e-07,2.27156307448771e-06,4.92036331687801,"NOT"
"FYB1",-0.594662246776001,1.57208870134743,-5.05135054029686,6.58276509633864e-07,2.273203432554e-06,4.91947090547904,"DOWN"
"THYN1",-0.403634797768254,4.89542020704732,-5.0512074013245,6.58741430734472e-07,2.27434477646562e-06,4.91879047280085,"NOT"
