"","Hugo_Symbol","High","Low","pval","or","ci.up","ci.low","adjPval"
"541","RESF1",2,5,1,1.05401225191397,6.57051554506207,0.0987806465649157,1
"542","RGS7",2,5,1,1.05401225191397,6.57051554506207,0.0987806465649157,1
"543","SCN9A",2,5,1,1.05401225191397,6.57051554506207,0.0987806465649157,1
"544","SLC26A7",2,5,1,1.05401225191397,6.57051554506207,0.0987806465649157,1
"545","SLC6A15",2,5,1,1.05401225191397,6.57051554506207,0.0987806465649157,1
"546","SPECC1",2,5,1,1.05401225191397,6.57051554506207,0.0987806465649157,1
"547","SPTBN5",2,5,1,1.05401225191397,6.57051554506207,0.0987806465649157,1
"548","STAB2",2,5,1,1.05401225191397,6.57051554506207,0.0987806465649157,1
"549","TCHH",2,5,1,1.05401225191397,6.57051554506207,0.0987806465649157,1
"550","TEP1",2,5,1,1.05401225191397,6.57051554506207,0.0987806465649157,1
"551","TMEM132E",2,5,1,1.05401225191397,6.57051554506207,0.0987806465649157,1
"552","TOGARAM2",2,5,1,1.05401225191397,6.57051554506207,0.0987806465649157,1
"553","USP19",2,5,1,1.05401225191397,6.57051554506207,0.0987806465649157,1
"554","VWF",2,5,1,1.05401225191397,6.57051554506207,0.0987806465649157,1
"555","XPO6",2,5,1,1.05401225191397,6.57051554506207,0.0987806465649157,1
"556","ZNF318",2,5,1,1.05401225191397,6.57051554506207,0.0987806465649157,1
"557","ZNF462",2,5,1,1.05401225191397,6.57051554506207,0.0987806465649157,1
"558","AASDH",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"559","ABCA1",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"560","ABCA3",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"561","ABCA4",3,8,1,0.986874717765932,4.22221742151041,0.165193439815312,1
"562","ABCA7",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"563","ABCB5",3,8,1,0.986874717765932,4.22221742151041,0.165193439815312,1
"564","ACVR2A",3,9,1,0.874009496861354,3.60013198234858,0.149034567665,1
"565","ADAM12",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"566","ADAMTS12",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"567","ADAMTS7",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"568","ADGRB1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"569","ADGRL4",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"570","AFF1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"571","AHCTF1",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"572","AHDC1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"573","AKAP11",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"574","AKAP6",2,7,1,0.747616030019327,4.01931739094289,0.0745234507745827,1
"575","AKNA",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"576","ALB",12,32,1,0.985505336450384,2.07597026608576,0.441084732162113,1
"577","ANK2",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"578","ANKRD12",4,10,1,1.05516129966868,3.77052231928461,0.235776294351188,1
"579","AOX1",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"580","APC",3,10,1,0.783682403536235,3.13177813312122,0.135715351719304,1
"581","ARHGAP22",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"582","ARHGAP31",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"583","ARHGEF15",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"584","ARID1B",2,7,1,0.747616030019327,4.01931739094289,0.0745234507745827,1
"585","ASH1L",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"586","ASTL",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"587","ASTN1",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"588","ATAD2B",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"589","ATP2B2",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"590","ATP8A1",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"591","ATRNL1",2,7,1,0.747616030019327,4.01931739094289,0.0745234507745827,1
"592","ATRX",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"593","AXIN2",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"594","BAP1",5,13,1,1.01319680075128,3.13424124916538,0.275058508843498,1
"595","BAZ2B",2,7,1,0.747616030019327,4.01931739094289,0.0745234507745827,1
"596","BTAF1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"597","C3",3,8,1,0.986874717765932,4.22221742151041,0.165193439815312,1
"598","CACNA1A",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"599","CACNA1E",7,18,1,1.02556854473294,2.68014200634563,0.350032042403556,1
"600","CACNA1H",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"601","CACNA2D1",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"602","CAMTA1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"603","CARD11",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"604","CCDC80",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"605","CDKN1A",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"606","CEMIP",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"607","CEP290",2,7,1,0.747616030019327,4.01931739094289,0.0745234507745827,1
"608","CFAP47",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"609","CHD5",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"610","CILP2",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"611","CISH",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"612","CLCA1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"613","CLTC",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"614","CNOT1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"615","CNTLN",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"616","CNTN2",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"617","CNTN5",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"618","COL18A1",2,7,1,0.747616030019327,4.01931739094289,0.0745234507745827,1
"619","COL22A1",2,7,1,0.747616030019327,4.01931739094289,0.0745234507745827,1
"620","COL27A1",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"621","COL2A1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"622","COL5A1",3,10,1,0.783682403536235,3.13177813312122,0.135715351719304,1
"623","COL6A3",3,10,1,0.783682403536235,3.13177813312122,0.135715351719304,1
"624","COP1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"625","CSDE1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"626","CSMD2",3,8,1,0.986874717765932,4.22221742151041,0.165193439815312,1
"627","CTNNA2",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"628","CUL9",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"629","DAZAP1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"630","DCAF6",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"631","DCDC1",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"632","DDX50",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"633","DENND3",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"634","DICER1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"635","DISC1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"636","DISP3",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"637","DLEC1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"638","DMD",5,15,1,0.871300734605139,2.613719217502,0.240813169412137,1
"639","DNAH5",5,13,1,1.01319680075128,3.13424124916538,0.275058508843498,1
"640","DPP10",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"641","DSP",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"642","DZIP3",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"643","EPPK1",2,7,1,0.747616030019327,4.01931739094289,0.0745234507745827,1
"644","ERCC4",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"645","FAM171B",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"646","FANCM",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"647","FAT1",2,7,1,0.747616030019327,4.01931739094289,0.0745234507745827,1
"648","FHOD3",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"649","FNDC1",2,7,1,0.747616030019327,4.01931739094289,0.0745234507745827,1
"650","FOCAD",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"651","FREM1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"652","FRMPD4",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"653","FURIN",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"654","GABBR1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"655","GABRG1",2,7,1,0.747616030019327,4.01931739094289,0.0745234507745827,1
"656","GBP2",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"657","GPR149",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"658","GPR63",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"659","GRIA3",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"660","GRM3",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"661","GRM7",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"662","GRXCR1",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"663","HEATR5B",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"664","HELZ",2,7,1,0.747616030019327,4.01931739094289,0.0745234507745827,1
"665","HMCN1",6,18,1,0.869902278041764,2.37883407953017,0.273911243649944,1
"666","IGSF3",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"667","IL6ST",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"668","INO80",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"669","IPO7",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"670","IRX4",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"671","ITGAD",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"672","ITPR1",3,8,1,0.986874717765932,4.22221742151041,0.165193439815312,1
"673","JAK1",2,7,1,0.747616030019327,4.01931739094289,0.0745234507745827,1
"674","JMJD1C",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"675","KCNA5",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"676","KIAA1217",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"677","KIAA1522",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"678","KIAA1549",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"679","KIT",3,8,1,0.986874717765932,4.22221742151041,0.165193439815312,1
"680","LAMA5",3,9,1,0.874009496861354,3.60013198234858,0.149034567665,1
"681","LRBA",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"682","LRRC4C",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"683","LRRK1",2,7,1,0.747616030019327,4.01931739094289,0.0745234507745827,1
"684","MAB21L1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"685","MACF1",3,9,1,0.874009496861354,3.60013198234858,0.149034567665,1
"686","MAGEB6B",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"687","MAN2A1",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"688","MAP1B",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"689","MECOM",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"690","MED13L",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"691","MICAL3",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"692","MLH3",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"693","MROH5",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"694","MYH1",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"695","MYH15",3,8,1,0.986874717765932,4.22221742151041,0.165193439815312,1
"696","MYO10",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"697","MYO7A",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"698","MYT1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"699","NBR1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"700","NCOR2",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"701","NFATC4",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"702","NLGN1",3,8,1,0.986874717765932,4.22221742151041,0.165193439815312,1
"703","NLGN4X",3,8,1,0.986874717765932,4.22221742151041,0.165193439815312,1
"704","NLRP2",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"705","NOS1",3,10,1,0.783682403536235,3.13177813312122,0.135715351719304,1
"706","OBSL1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"707","OR10Z1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"708","OR2G2",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"709","OR51G1",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"710","OTOGL",3,8,1,0.986874717765932,4.22221742151041,0.165193439815312,1
"711","PAPPA",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"712","PCDH18",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"713","PCDHB16",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"714","PCNX2",2,7,1,0.747616030019327,4.01931739094289,0.0745234507745827,1
"715","PDE11A",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"716","PDE8A",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"717","PDPR",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"718","PDZD2",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"719","PDZRN3",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"720","PIWIL4",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"721","PKP4",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"722","PLA2R1",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"723","PLEKHH2",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"724","PLXNB2",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"725","POTEE",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"726","PRICKLE1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"727","PTPN13",3,9,1,0.874009496861354,3.60013198234858,0.149034567665,1
"728","PTPRT",2,7,1,0.747616030019327,4.01931739094289,0.0745234507745827,1
"729","RAPGEF2",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"730","RASA1",2,7,1,0.747616030019327,4.01931739094289,0.0745234507745827,1
"731","RASAL2",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"732","RAVER2",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"733","RB1",5,14,1,0.937189497002163,2.85176660185135,0.256907371439838,1
"734","RBL2",2,7,1,0.747616030019327,4.01931739094289,0.0745234507745827,1
"735","REV3L",3,9,1,0.874009496861354,3.60013198234858,0.149034567665,1
"736","RIMS2",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"737","RNF213",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"738","ROBO2",3,8,1,0.986874717765932,4.22221742151041,0.165193439815312,1
"739","RTKN2",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"740","RTN1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"741","SACS",3,8,1,0.986874717765932,4.22221742151041,0.165193439815312,1
"742","SALL4",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"743","SCRIB",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"744","SEMA3A",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"745","SEMA6C",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"746","SENP6",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"747","SF3B1",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"748","SI",3,8,1,0.986874717765932,4.22221742151041,0.165193439815312,1
"749","SLC22A8",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"750","SLC39A12",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"751","SLC44A5",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"752","SLC4A8",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"753","SLFN11",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"754","SLITRK2",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"755","SMARCA2",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"756","SPTAN1",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"757","SPTBN2",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"758","SPTBN4",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"759","SRCAP",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"760","SRRM4",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"761","STAB1",3,8,1,0.986874717765932,4.22221742151041,0.165193439815312,1
"762","SYCP2",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"763","TENM2",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"764","TENM3",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"765","TET1",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"766","THBS3",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"767","THSD7B",3,9,1,0.874009496861354,3.60013198234858,0.149034567665,1
"768","TMEM132B",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"769","TNR",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"770","TNRC18",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"771","TRAK1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"772","TRERF1",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"773","TRIOBP",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"774","TRIP12",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"775","TTC13",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"776","TTC3",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"777","TTI2",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"778","UNC45B",2,7,1,0.747616030019327,4.01931739094289,0.0745234507745827,1
"779","UTP20",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"780","VAV3",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"781","VPS13C",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"782","WDFY3",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"783","WNK4",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"784","ZAN",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"785","ZFHX3",3,7,1,1.13191198759171,5.08468719148781,0.185107668634538,1
"786","ZFYVE26",3,8,1,0.986874717765932,4.22221742151041,0.165193439815312,1
"787","ZNF227",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
"788","ZNF518A",2,7,1,0.747616030019327,4.01931739094289,0.0745234507745827,1
"789","ZNF7",1,5,1,0.522460760013978,4.75462544169004,0.0109222178873759,1
"790","ZNF804A",2,6,1,0.875321626527428,5.00397204706356,0.0849989334984206,1
