Mixture	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Correlation	RMSE
TCGA-DD-AAED	0	0	0	0	0.0783673671293576	0.0440085629947785	0.108085817302544	0	0.0850311084990963	0	0.164630820469014	0.00622077427354031	0.118600161600325	0.147581247860241	0.0143504386521787	0.0250188550427479	0.116021500476421	0.0920833456997558	0	0	0	0	0.413	0.0266357108918534	1.22607083491987
TCGA-DD-AACF	0.0336966025502299	0.00693874794533209	0	0	0.0442724094719062	0	0.173131470073214	0	0	0.0169003299300203	0.190745292515623	0	0.204929069039635	0.101862146807839	0.0995209954639655	0.00883863443692169	0.119164301765313	0	0	0	0	0	0.214	0.046800521806253	1.22410534003097
TCGA-2Y-A9GY	0	0.0838580997216439	0	0.0843211084977472	0	0	0.193091277960106	0	0.0698926470418016	0.106185215189772	0.0249854410670322	0	0.172505564852171	0.110837000419953	0.0449969484947451	0.0044709517092761	0.0785319378927422	0	0	0.0263238071530102	0	0	0.019	0.0947442885164896	1.19093873517988
TCGA-DD-A4NO	0	0	0	0	0.210073184383905	0	0.0569771228057168	0	0	0	0.0486752118476385	0.115557491368722	0.134020721146933	0.123830118683087	0	0.0264421679347027	0.198932534357442	0.0854914474718528	0	0	0	0	0.177	0.0519974964867403	1.21442252478538
TCGA-DD-A118	0	0.0201662413191362	0.0345561176541481	0	0.110888972247576	0	0.118754991466117	0	0.00628242712902607	0	0.204494917330617	0	0.143494244607698	0.160400248965913	0	0	0.151240001593258	0	0.0497218376865097	0	0	0	0.493	0.0181810083727901	1.23039716166435
TCGA-O8-A75V	0	0.0607834120262687	0	0.0253240920516808	0.168797545307027	0	0.139761595719063	0	0.0241075718231277	0	0.0479571363813584	0.00425673373698906	0.156976870168676	0.185187901773528	0.0338366363541638	0.00609237902991527	0.0981781309167659	0.0225190272643398	0.0262209674470964	0	0	0	0.168	0.0533971916457342	1.21253749938995
TCGA-DD-AAVQ	0	0.192579800206946	0	0.0197580077159893	0.14092165097869	0	0.110401718881046	0	0.00773882182147088	0.0193483583483963	0.0929945396661502	0.032547212456637	0.0898329296953424	0.0345434541823102	0.048602423426948	0	0.146147216640533	0.0645838659795424	0	0	0	0	0.211	0.0473236270987044	1.21366292748463
TCGA-BC-A69H	0	0.0699634243675844	0	0	0.107812724549015	0	0.161248068446372	0	0.0151477828638786	0.02380932990403	0.0867915695311621	0	0.192434912201521	0.167249637184426	0	0.01460384391227	0.141183978105182	0	0	0.0197547289345581	0	0	0.126	0.060420670322471	1.21309118442207
TCGA-DD-A73C	0	0.0441212052307138	0	0	0.0643382447669152	0.0215228481499919	0.0957114006767387	0	0	0.0391575414156503	0.154159070398662	0.0125650125587933	0.175605210455824	0.113335003517704	0	0.0492555114392782	0.168701621920707	0	0.0615273294690215	0	0	0	0.401	0.0280329541613518	1.23021567206743
TCGA-ZS-A9CD	0	0.000409267277229792	0	0	0.115523952817542	0	0.138650047368798	0	0.0266683066600279	0	0.245064386038584	0	0.228548922153417	0.0843440956575658	0.00785767839218464	0.0564285005455796	0.0666337912236415	0	0	0.0298710518654293	0	0	0.407	0.0272163856640697	1.22623046353245
TCGA-UB-AA0U	0	0	0	0	0.10932582514882	0	0.130220319677985	0	0.00673949464300148	0	0.0683849452246573	0	0.252791734434948	0.126638294888434	0	0	0.173393317180658	0.0797412290994587	0.052764839702037	0	0	0	0.392	0.0284397131939243	1.23896975412855
TCGA-DD-AACE	0.0621404356132234	0	0	0	0.109674088842025	0	0.229812662646629	0	0.0316696859437919	0	0.0372731642764426	0.00137861386396964	0.166882299972238	0.101928261363718	0	0.127299945576673	0	0.0286736793095773	0.103267162591713	0	0	0	0.543	0.012499418924303	1.22940586077644
TCGA-ED-A66X	0	0.0195345304402153	0	0	0.127735081245543	0	0.110620649494213	0	0.0034940318422113	0	0.0882524687595529	0	0.144444748363224	0.239245286153725	0	0.060787684331257	0.121590067889566	0	0.0842954514804933	0	0	0	0.098	0.0660448025839102	1.21047833285914
TCGA-2Y-A9GU	0	0	0	0	0.0391416811595387	0	0.167137519562896	0	0.0248410251333604	0	0.0860405400836254	0.0520202195625628	0.263686452091246	0.0887639278321887	0	0.0329336815879632	0.134427709463559	0.0202904505146404	0.0907167930084197	0	0	0	0.386	0.0291404081047703	1.23225234873174
TCGA-DD-AADU	0	0	0.00265898867507658	0	0.0907196916084785	0	0.27782158640311	0	0	0	0.103158227043714	0.043308740023628	0.173272225798707	0.0852696234734214	0.0308612739928197	0.0604590366428663	0.0930125819725143	0	0	0.00855640360508149	0.0309016207605823	0	0.507	0.0165642014147033	1.23921983555866
TCGA-DD-A4NN	0	0	0	0.00921898034987692	0.0596150359284023	0	0.178319628046338	0	0	0	0.0875271618433048	0.0248283114280756	0.223099583577754	0.0966631478459853	0	0.0785374802473753	0.13009518781722	0	0.112095482915668	0	0	0	0.491	0.018814685786813	1.23724827524144
TCGA-DD-A73E	0	0.0534275098952234	0.0190558983586836	0.0260769021724758	0.124362109935254	0	0.118820744015565	0	0	0	0	0.136275761077174	0.112206759555925	0	0	0.0444080261459336	0.156924326026819	0.06699861303468	0.141443349782267	0	0	0	0.619	0.0010968885905876	1.22997457704392
TCGA-DD-AADA	0	0.00783069649666551	0	0.0159663785684605	0.134711306289722	0	0.112847107123935	0	0	0	0.19559020239089	0	0.113030722515326	0.185183941177397	0.0690667251729168	0.0290332764769956	0.136739643787692	0	0	0	0	0	0.507	0.0167047502711212	1.23756224029781
TCGA-G3-AAV3	0	0.00420113659715319	0	0.0244452031173344	0.0274476215637391	0	0.136687952643001	0.00713796855751549	0	0.0896390443521406	0.114753585797691	0	0.0339951181781626	0.120593415700659	0.161638403269712	0	0.118425682381328	0.0538476477220591	0.107187220119505	0	0	0	0.076	0.0712300491781594	1.19894418286099
TCGA-CC-A7IK	0	0	0.0125199051847251	0.0112572612216686	0.0529693709380347	0	0.303073574542615	0	0	0	0.100601738396011	0.0228486069682315	0.24475360067748	0.0537543798191566	0.0358508408793229	0.0721103177375694	0.0429882760114666	0	0.047272127623718	0	0	0	0.57	0.00842541492388873	1.24761829081564
TCGA-XR-A8TE	0	0	0	0.0112961454331529	0.103633471291508	0.00478319154135543	0.139904696286821	0	0	0	0.0633633333396893	0.0900987133109019	0.191163236548883	0.0473638283131566	0	0.0381516299971886	0.166137072268937	0.113484128867456	0	0.0306205528009523	0	0	0.46	0.0221209336833509	1.23509169111198
TCGA-2Y-A9GV	0	0.0786185027830411	0	0	0.11532903120417	0.0149525392036551	0.0308668567446258	0	0.0201602716533552	0	0	0.141480013917407	0.163251172650817	0.0638662162394783	0	0.0486105565834357	0.151499475433735	0.123316625646734	0	0.0480487379395463	0	0	0.154	0.055921621610215	1.21139833088836
TCGA-G3-A25V	0	0	0	0	0.0750880879262917	0	0.135136895400339	0.0366197853903233	0.0654995890834537	0	0.199046878551251	0	0.147316564911953	0.0921792107747321	0.0378709521243957	0	0.188204508168497	0	0	0.0230375276687635	0	0	0.295	0.0385147004067457	1.21532426954827
TCGA-G3-A5SM	0	0.0902904327694398	0	0.0330773316239118	0.0774855964227194	0	0.130668563446314	0	0.0439229454759148	0	0	0.0760323971186902	0.17315585682875	0.194914667299898	0	0	0.0831059237398507	0.0705482519331099	0.0267980333414014	0	0	0	0.418	0.0260003660905309	1.235535539973
TCGA-BW-A5NO	0	0.124115513808673	0	0	0.0942505852088143	0	0.160912063762167	0	0.0595511585122997	0	0.0843227990121811	0	0.0304420752249908	0.111412547170584	0.0264812507342903	0	0.171494393111102	0.054880978022782	0.0821366354321168	0	0	0	0.374	0.0313297970569539	1.21654604977674
TCGA-G3-AAV1	0	0.0462204997045327	0	0.0585439640029704	0.0892814458923298	0	0.0908299080886344	0	0.058783071799851	0	0	0.066647222800728	0.187750651275209	0.140765630789905	0	0.0360557164594297	0.107212469294264	0.0924036824224891	0.0255057374696566	0	0	0	0.124	0.0609412506823207	1.21074023841509
TCGA-2Y-A9H9	0	0.00720192078678972	0	0.0929334224589403	0.12751090978202	0	0.086738424077604	0	0.0388117142489147	0	0	0.0853518677427515	0.117836995675606	0.0404380714916396	0.0179433806582377	0.0660530442262624	0.124443649856877	0.121180044894241	0.0735565541001169	0	0	0	0.408	0.0270639701661839	1.22081770256141
TCGA-RC-A7S9	0	0.00195135931964266	0	0	0.0295757408892026	0	0.166118399749124	0.0310903662809326	0.121938028927346	0	0.200658964508456	0	0.263825082023066	0.0769073994045529	0.0256333750446549	0	0.053860941930588	0.0284403419224343	0	0	0	0	0.502	0.0173111012650234	1.23079934382884
TCGA-RC-A6M5	0	0.050468192216063	0.0784836955029791	0	0.155541520209239	0	0.0982243051519033	0	0.00144456970304282	0	0.174106953622767	0	0.129615139372903	0.0950484253889939	0.00450080922757174	0	0.155510764409682	0	0	0.0570556251948541	0	0	0.636	-0.00148232110456635	1.2342452889433
TCGA-WQ-AB4B	0	0.0125981692967465	0	0	0.141438655258766	0	0.119446252450846	0	0.0336136259014245	0	0.011795563168395	0.0926957207560351	0.169935435832532	0.11265074300929	0	0.0294414680695434	0.156998126552582	0.11938623970384	0	0	0	0	0.441	0.0240597003045818	1.23311643609745
TCGA-ED-A8O5	0.0616148411774517	0	0	0	0.0359890009721842	0.080783595207551	0.126352095253495	0	0	0	0.19924427069653	0	0.292256542879678	0.00675429829842038	0	0	0.149634040856595	0	0.0473713146580955	0	0	0	0.485	0.0201298657222222	1.2445284523596
TCGA-2Y-A9GT	0	0.0469483220211487	0	0.0345099463421773	0.0461600212692597	0	0.153541772343547	0	0	0.0812211422256473	0.124439385781665	0.0542482036296424	0.159948731480004	0.0285133039340019	0.0876285916599699	0	0.140677056208361	0.0421635231045755	0	0	0	0	0.098	0.0661979792300061	1.20573448471783
TCGA-DD-A3A2	0	0	0	0	0.133018364609341	0	0.151319674991792	0	0	0	0.16046234821165	0.0338006012424354	0.181179275521143	0.113781793559168	0.0446553445950798	0.0543205212744137	0.127462075994977	0	0	0	0	0	0.644	-0.00211501608562349	1.24726067227098
TCGA-DD-AAW1	0	0.153765857125499	0	0	0.0492600198232008	0	0.0392114054122476	0.0188139506533589	0	0.0492201428122906	0.0437302575602383	0.114380577828729	0.168561359255815	0.00770004245425991	0.0557597358282249	0.021761811886266	0.0706657289189932	0.0864373376179459	0.12073177282293	0	0	0	0.565	0.00925566151957027	1.23019465365455
TCGA-G3-A7M7	0	0	0	0	0.114983834627349	0	0.110539739670237	0	0.100792859221867	0	0.219525621666815	0	0.141821769898798	0.0741987326126027	0.048038616949811	0	0.151247368335071	0	0	0.0388514570174493	0	0	0.661	-0.00379333904867892	1.2332298575827
TCGA-DD-AACL	0	0.0970456875538303	0	0.038793234800941	0	0	0.190611743112911	0	0	0.0745605859506601	0.0108279449155164	0	0.15670271296491	0.096569923225725	0.133912433291333	0	0.116077042072119	0	0.0848986921120537	0	0	0	0.568	0.00876071535369964	1.24681548909707
TCGA-ZS-A9CG	0	0.115643588557783	0	0	0.0944312482968636	0	0.0736044149782185	0	0	0.0585649018068748	0.115797153109071	0	0.186603258885815	0.0174151891833575	0.058613135692321	0	0.10643818942617	0	0.172888920063526	0	0	0	0.519	0.0149934890650194	1.22242591244528
TCGA-ED-A7PX	0	0.0799718727463409	0	0	0.0761663285679706	0.0396022672943539	0.217683425043126	0	0	0	0.0612210664793382	0	0.0305061811722936	0.299468134989504	0	0.0358240748954344	0.00665537902209408	0	0.152901269789545	0	0	0	0.205	0.0478602138891349	1.21971036851499
TCGA-FV-A3R3	0	0.058082330233463	0	0	0.172413060376285	0	0.133692140297236	0	0.0284641246639683	0	0.0543426777453832	0	0.209580551441222	0.154726071736844	0	0.0280382212994047	0.146063304127726	0.000343457105958587	0.0142540609725096	0	0	0	0.334	0.0342768704351302	1.226648379943
TCGA-DD-A4NH	0	0.0164133345731949	0	0	0.0310089570741	0	0.0911015646843524	0.0195756243930168	0.0867760832023362	0	0.0232635898848406	0.0343230597029637	0.170549911714476	0.350146815872663	0	0	0	0.00543182330615922	0.118882699981929	0	0	0.0525265356099677	0.327	0.035137603872713	1.23439933650674
TCGA-DD-A73G	0	0	0	0	0.123246731739265	0	0.168499189815631	0	0.0300871704672833	0	0.0900548735995742	0	0.219990955991623	0.172898565727438	0	0.106693157857327	0.017519268277243	0	0.0710100865246153	0	0	0	0.257	0.0427130090442334	1.21717946830017
TCGA-DD-AAD6	0	0	0	0	0.0748441482462353	0	0.151669100936332	0	0.120079505230671	0	0.0751362825562465	0	0.22282846580663	0.0850586336922598	0	0.0378347396590344	0.115834540148478	0.0798298731376961	0.0368847105864167	0	0	0	0.424	0.0252457857210833	1.22301838505059
TCGA-DD-AACD	0.0247007142715963	0	0	0	0.0702771788762498	0	0.143040248295033	0	0.018204930049656	0.0336772294650296	0.165996013252775	0	0.158748516709473	0.0340020071853656	0.142313579932285	0	0.162453180386433	0	0	0.0465864015761038	0	0	0.158	0.0552315271813164	1.20851713608308
TCGA-G3-A25X	0	0.110987720725463	0	0.0350353151297133	0.128712787163406	0	0.123188032011547	0	0	0.0660731158009805	0	0.0819651679852593	0.0140079067630778	0.0136608405542063	0.0739665151304103	0.140856448547261	0.125390962535437	0.0201742966963596	0	0.0659808909568789	0	0	0.003	0.116287352028357	1.16496173075514
TCGA-DD-A11D	0	0.0234738240765905	0	0	0.185225053683199	0.0253579940323006	0.0546105300136279	0	0.00146709066579132	0	0.031199290808029	0.0891304625175353	0.101364880561135	0.108286258543338	0	0.0177295387184809	0.238736899116176	0.103937677290982	0.0194804999728135	0	0	0	0.603	0.00316812298702969	1.24583804573847
TCGA-DD-A4NB	0	0.0249722748996929	0	0	0.0957092157238499	0	0.160066841212314	0	0.0215222743131095	0.0153089197809341	0.177700933504388	0	0.159296540812601	0.0752711594616665	0.0356697560730202	0	0.20833209489882	0	0	0.0261499893196046	0	0	0.275	0.0405239698190112	1.21854670364424
TCGA-CC-A7IE	0	0.0950471710512698	0	0	0.0188347232873144	0.02330842925224	0.161609039874566	0.0802182133082355	0	0.0509137484387778	0.12008553166947	0	0.11999998920958	0.0172003622341629	0.0538434790370666	0	0.153336887473991	0.0137720962123051	0	0.0918303289510208	0	0	0.342	0.0336116786379611	1.21970081961879
TCGA-RC-A7SB	0	0.0161898115576703	0	0.0318981121298679	0.089229879463547	0	0.169392160561221	0	0.0133712717548111	0	0	0.0645004824476429	0.214542314370357	0.0349352791009772	0.053893614456164	0	0.160674929592474	0.0626639189329354	0.0486389699869198	0.0400692556454126	0	0	0.405	0.0273574512027367	1.22983989361234
TCGA-RC-A6M4	0	0	0	0	0.095885983420171	0	0.141410662418329	0	0.0495187530414313	0	0.0536999860655724	0.0161097218840928	0.190231747493807	0.0536464081717949	0.0657819202791956	0.0688476299454381	0.173717746581247	0	0.0911494406989207	0	0	0	0.245	0.0437911279788975	1.21347477554739
TCGA-DD-A4NF	0.0381156209761302	0.00429656834582924	0.026864466632858	0	0.0642894514004874	0	0	0.0859841216029541	0.00718714571841645	0	0.00648446998836742	0.0660961454169323	0.220849046437406	0.116790931733529	0.0322236227647991	0.147172625860049	0	0.0232857099213937	0.160360073200848	0	0	0	0.204	0.0480339431016965	1.21432767533382
TCGA-G3-A7M9	0	0.0539340634912609	0	0.0369028554673679	0	0	0.134703578446844	0.0515788611859161	0.102145622727854	0	0.122013572025895	0	0.141824184675954	0.24862996750556	0	0	0	0.0547555762005092	0.0535117182728399	0	0	0	0.271	0.0410856638022153	1.2185187645542
TCGA-DD-AAVW	0	0.0372888692147441	0	0	0.137330084502495	0.0493407239845975	0.0690137873961699	0	0.0352825261898659	0	0.0264568360286433	0.0527977902595224	0.147857639060628	0.116024278509657	0	0	0.25070386037768	0.0589503382518626	0.0189532662241345	0	0	0	0.176	0.0521656693446741	1.21954531806488
TCGA-PD-A5DF	0	0.0588152633184177	0	0.0487373688837772	0.0963295496150283	0	0.0618552991878461	0	0.0289656829049571	0	0	0.0631407990332218	0.103986161136681	0.272917147531855	0.00302577950915834	0	0.089347413234764	0.110881266662552	0.0619982689817427	0	0	0	0.111	0.0633249736945975	1.21664482611063
TCGA-BD-A2L6	0	0.0135037238825901	0	0.0292627140200841	0.0777523240287255	0	0.0826472673240568	0	0.0513297619995212	0.0325711302595883	0.0478674513710371	0.0883971298818126	0.204145813309714	0.1047023082461	0.0103951094551368	0	0.0873713456721645	0.0229354796336712	0.147118440915797	0	0	0	0.79	-0.0244899526096686	1.24869783748199
TCGA-XR-A8TG	0	0.0361614812949799	0	0	0.117658722275236	0	0.229601568659898	0	0	0.0272998086368943	0.0521913070906409	0	0.180220584479217	0.108205709537495	0.013026109218357	0.00812800716069743	0	0.124479369758304	0.00482056344211705	0.0982067684461628	0	0	0.441	0.0240438688703658	1.22896316320992
TCGA-XR-A8TF	0	0.1563496414714	0	0	0.0983114709920459	0	0.129111050256206	0.00536743078523858	0.0375857807783964	0	0.175668195010867	0	0.125552631563843	0.10303396775997	0.00721149786125753	0.00848197287585338	0.133943160263334	0	0	0.0193832003815888	0	0	0.562	0.00956120308944233	1.23468201842068
TCGA-G3-A7M6	0.0122034027303251	0	0	0	0.0479272500058443	0	0.0532857400070663	0.0759181927222139	0.0273020006996118	0	0.208786515993619	0	0.107497302801863	0.192283819249313	0.056729721539831	0	0.0625865221795914	0.0466689805719274	0.108810551498793	0	0	0	0.19	0.0498213972468071	1.20693574158123
TCGA-G3-A25Y	0	0.147478413107157	0	0	0.0965213204689917	0	0.141619666924815	0	0	0	0.059181288278977	0.0541525839601685	0.134062092033348	0.0903481743079512	0.111251794170798	0.0706122921139792	0.00993451559579339	0.0196002005582654	0.0652376584797556	0	0	0	0.388	0.0288762721101879	1.22184385056504
TCGA-UB-A7MA	0.0288066919547847	0.0129306991191986	0	0	0.118679286336505	0	0.155086446674363	0	0.00695851786518031	0	0.00701209148091769	0.0436593170846594	0.211683660220476	0.208796185555147	0	0	0	0.0587942744439646	0.147592829264804	0	0	0	0.335	0.0341714365106889	1.22396760289289
TCGA-GJ-A6C0	0	0	0	0	0	0	0.132854928383474	0.048574804678305	0.103106860669923	0	0.113186434860072	0	0.13117831698843	0.178989798784053	0.0577202501629535	0	0.134932944271537	0.0250389371433031	0.0744167240579498	0	0	0	0.399	0.0281200363649055	1.22472549946605
TCGA-DD-AAVP	0	0	0	0.0494463506333774	0.0721700208859805	0	0.22333508810654	0	0	0	0.178952304360007	0	0.145955137820041	0.0957992277729325	0.0389538305780395	0	0.0808310465052295	0	0.114556993337852	0	0	0	0.611	0.00221077206077293	1.24119230577478
TCGA-DD-AADW	0.0931454626631255	0	0	0.0041978517069007	0.0554873665428362	0	0.0997503080424752	0	0.0304584867773652	0	0.173781082034441	0	0.14625544085533	0.118618773092147	0.0796836154246266	0	0.132137508329468	0	0.0664841045312832	0	0	0	0.341	0.0337957518186113	1.22249729675898
TCGA-DD-A1EF	0	0.105084955501726	0	0	0.126589519695983	0	0.139352388619364	0	0.0608680447490553	0	0.0421687572324675	0.0485465710982152	0.116293510985178	0.0695482725726554	0	0	0.177468311785675	0.098923197635611	0.0151564701240691	0	0	0	0.403	0.0275605521622143	1.22325419998034
TCGA-CC-5261	0.0593917539294506	0.105563999419691	0	0	0.11970722054142	0.00900897646297791	0.119331155642603	0.0323552101247129	0.0102394875439244	0	0.0819160909436666	0	0.142516423704998	0.066548532270801	0.0369710977580866	0	0.135420070815098	0.0603520928648875	0.0206778879776825	0	0	0	0.043	0.081059383365654	1.19393915253799
TCGA-DD-A11B	0	0	0	0.0136061761430745	0.116107585936002	0	0.155533348636499	0	0	0	0.0264364078148067	0.000147560263541927	0.240156169826302	0.0256383435639819	0.0504462819055819	0	0.268248080640077	0.00730947886203711	0.0963705664080958	0	0	0	0.432	0.0248674152044276	1.23695513432792
TCGA-DD-AAD8	0	0.00322349410618368	0	0.0116800232077227	0.107239196360978	0	0.105277921517611	0.0155633806143756	0.00875802495087826	0	0	0.157907945226808	0.0548536157964258	0.130405322389444	0	0.0455390711850858	0.194381945033719	0.136468470406459	0.0287015892043092	0	0	0	0.465	0.0217224704009842	1.23715189219661
TCGA-DD-AAVU	0.0286238760086009	0	0	0	0.208209277951319	0	0.151322906526685	0	0	0.0168384296556856	0	0.0685767170512516	0.230683313652277	0.0374638727164196	0	0.0787986495911501	0.129597546324476	0	0.0498854105221347	0	0	0	0.214	0.0468902825666034	1.21203821247963
TCGA-CC-5262	0	0.0830705652321366	0	0	0.0666594460182427	0	0.124644300555294	0	0.00107990042395115	0.0963249775861826	0.0848155479876386	0	0.169247006441942	0.180786009034085	0.0745416000580974	0	0.0761749821988902	0	0.0426556644635402	0	0	0	0.375	0.0311786423035549	1.22699554888992
TCGA-G3-AAV4	0	0	0	0	0.0928880109504292	0	0.122306583564427	0	0	0.064039171205223	0.0476857665223349	0.0601107553420164	0.190356074617944	0	0.0533977497358489	0.0727329187791407	0.183564862108711	0.112918107173925	0	0	0	0	0.157	0.0555944434177931	1.21500375024782
TCGA-DD-AACH	0	0.119343114632159	0	0	0.134016232951726	0	0.0918461135748473	0	0.0146925727222217	0.00847357143718185	0	0.124570327878991	0	0.273211186345807	0	0.096074382291604	0.00127926085549722	0.0637405732873184	0	0.0727526640226465	0	0	0.619	0.00105492693833137	1.24243843639544
TCGA-DD-AADJ	0	0.136371017231212	0	0.00961841236050093	0.0870631104059225	0	0.0800410387521447	0	0	0	0.0429093907853017	0.12864146556137	0.140993083125993	0.0114042419850723	0	0	0.208586946070691	0.111067859032817	0	0.0433034346889752	0	0	0.611	0.00223929761143027	1.24529973342252
TCGA-G3-A5SJ	0	0.0727944924205179	0	0	0.0106440198376719	0.0565431601388371	0.0549647504304739	0.0626748502469063	0	0.0241517235265241	0.153056099856531	0	0.0969577538152282	0.0652682917292908	0.119355840587666	0	0.169782792137259	0.0870293114458396	0	0.0267769138272552	0	0	0.00700000000000001	0.108267398911319	1.1831446838005
TCGA-K7-AAU7	0	0.156178172113115	0	0	0.0728604387538345	0.0108746863627854	0.0761012225906388	0	0.0214175751499965	0	0.0791166269469396	0	0.120733522561791	0.241472853765791	0.00967466209573223	0	0.0860004936914616	0.072415559958739	0.0177409431232964	0.0354132428858792	0	0	0.0590000000000001	0.0758324278410682	1.20868119611377
TCGA-HP-A5MZ	0	0.148464259136479	0	0.00630752420462646	0.104613931867257	0	0.0215450687761172	0	0.0599389125675664	0	0	0.118787166814514	0.108175065266481	0.157986985993781	0	0	0.120331722888501	0.107193544340172	0	0.0466558181445047	0	0	0.244	0.0438795533466205	1.21774359489416
TCGA-DD-A1EL	0	0.0379280197936308	0.0121119487725349	0	0.0663448034790119	0	0.17431438900897	0	0.0619347952039683	0	0.136093043371181	0	0.14538575881802	0.150507748993543	0	0	0.080493506793501	0.0340368009322929	0.100849184833346	0	0	0	0.0629999999999999	0.0749251011879584	1.1894380150707
TCGA-DD-A1EI	0	0.106931441683071	0	0	0.103148358445217	0	0.0738607736318593	0	0.0293897243282237	0	0	0.0913610945818605	0.118585114127873	0.315310166550532	0	0.0252741375655991	0.0200426812347736	0.0838211143694646	0.0322753934815262	0	0	0	0.253	0.0432399917586575	1.22927121348439
TCGA-DD-AAEI	0	0.00562722679128461	0	0	0.036323181731346	0	0.182066647855014	0	0.0125610732847415	0.0403711545745747	0.107335965823461	0	0.225992429041701	0.116582211141114	0.0821743489726467	0	0.162993478876297	0	0	0.0279722819078183	0	0	0.077	0.0710315490089819	1.2124500541267
TCGA-2Y-A9H8	0	0.0555551736495756	0	0	0	0	0.154424151132082	0.0484020662981314	0.0348294357127136	0.0727196947281774	0.151561433509762	0	0.22337278634447	0.0875934595636937	0.00392010821729726	0.0351318783775812	0.0894121069253419	0	0	0.0430777055411734	0	0	0.308	0.0368436776493737	1.22136167283038
TCGA-DD-A11C	0	0.0688121052021113	0	0.0122649253962232	0.0592726915912559	0	0.0691279339968982	0	0	0.0515806332833169	0.110372271168407	0	0.218248247922483	0	0.132227449847771	0.00701450950202718	0.147810257814088	0.0523105829657931	0.0709583913096251	0	0	0	0.093	0.0672947345513069	1.20477405450428
TCGA-DD-AAE3	0	0.0528857846981066	0.0366176548881329	0	0.188684497007793	0.0394198696581437	0.0479999758392741	0	0	0	0.0692274413712106	0	0.198486737058856	0.030784548190428	0.0635130953572203	0.104333874404063	0.0789791744435985	0	0.0785182974260813	0.0105490496570924	0	0	0.397	0.0282839394143856	1.2170605398281
TCGA-WX-AA46	0	0.00649650752028781	0	0	0.129122753112796	0	0.151204594279297	0	0	0.000832122297079528	0.127415713954962	0	0.288413177091749	0.0981373380661308	0.0511846978441686	0	0.109274502599346	0	0	0.0379185932341827	0	0	0.296	0.0384796073067186	1.22729505876303
TCGA-DD-AAW2	0	0	0.0167474637864406	0.0932582255989304	0.0895682097654899	0.00464809963746007	0.0694306995666777	0	0	0	0	0.10922454035607	0.146845850754402	0	0.0115931581470123	0.123119155276828	0.0755441976855729	0.141395126047965	0.118625273377152	0	0	0	0.383	0.0297160179722988	1.22116056254463
TCGA-ZP-A9D2	0.0431408909810039	0	0	0	0.131911465077247	0	0.158002745350908	0	0.0104554112007806	0	0.0665660029337873	0	0.153484179500172	0.195232658364333	0.0352851539896025	0	0.0558757811125375	0.0514202815049333	0.0986254299846949	0	0	0	0.11	0.0636154131353406	1.2032804392817
TCGA-KR-A7K2	0	0	0	0	0.198208741591527	0.0962119003363692	0.0550851541525074	0	0.071960194254814	0	0.022776501644424	0.0870593672321256	0.150452235257929	0.00506953026068349	0.0137910385435834	0	0.215354798158982	0.0840305385670549	0	0	0	0	0.595	0.00466959430895997	1.23892451599905
TCGA-DD-AACZ	0	0.0945367383743249	0	0	0.0774111965934527	0	0.144423913113704	0	0.0143294749292727	0.115221732948803	0.00116534026632988	0.0283125838168555	0.191497933637607	0.0278517309926489	0	0.100134634846236	0.107786771327317	0.0184013278373664	0	0.0789266213160808	0	0	0	0.133743016751149	1.15670861526935
TCGA-BC-A8YO	0	0.0879034225767546	0	0	0	0	0.0607890160848934	0	0.0298893384886123	0.044028139282456	0.0549541530654535	0.0983485033704656	0.191577395308527	0.0854335094784502	0.0775391615392216	0	0.0748007115286233	0.0568567766383733	0.137879872638169	0	0	0	0	0.124257142241655	1.16679671293325
TCGA-DD-A3A3	0	0	0	0	0.183244211971766	0	0.15569987429669	0	0	0	0.0940695388953657	0.0541872701874191	0.118074891987506	0.227697267839237	0.00860732293930843	0	0.158419621882707	0	0	0	0	0	0.364	0.0319761200558592	1.23183222541238
TCGA-WX-AA44	0.0174771199360473	0	0	0	0.0738150243907117	0	0.100870710184147	0	0.0790218234534863	0	0.190606614413226	0	0.211258186036414	0.165162332249703	0	0	0.034403275199678	0.0790972860045847	0.0482876281320017	0	0	0	0.253	0.0432233112015628	1.21353102462661
TCGA-DD-A73B	0	0.0173407190414724	0	0.0629530601140298	0.0125488029762761	0	0.113334988556425	0	0.0833566148898404	0	0.232099221566612	0	0.261547367250563	0.150407285725894	0	0	0.0177198307475958	0	0.048692109131292	0	0	0	0.654	-0.00317689772479094	1.25128858608631
TCGA-DD-A4NI	0.0588917657020509	0	0	0	0.122108415594702	0	0.114200720602445	0	0	0.0306496859485798	0.0266605248076263	0.0507379106075829	0.22714412608999	0.0428257317811651	0.0596118206383937	0	0.124141184061635	0.0156004094741247	0.127427704691704	0	0	0	0.323	0.0358318916243221	1.21626474367798
